race_id,date,venue_slug,race_no,classes,n_players,expected_3rentan,true_line,n_lines,line_quality,line_source_url,parsed_3rentan,odds_quality,odds_snapshot_at,odds_snapshot_kind,bet_close_time,price_quality,price_usable,odds_source_url,context_quality,enriched_at
3520250301010001,2025-03-01,hiratsuka,1,"A1,A2",7,210,1-3/7-5-2/6-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301.html,210,full,2025-03-01 10:39,confirmed,10:30,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301010001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:52:35
3520250301020001,2025-03-01,hiratsuka,1,"A1,A2",7,210,1-3/7-5-2/6-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301.html,210,full,2025-03-02 10:39,confirmed,10:30,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301020001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:52:51
3520250301030001,2025-03-01,hiratsuka,1,"A1,A2",7,210,1-3/7-5-2/6-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301.html,210,full,2025-03-03 10:39,confirmed,10:30,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301030001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:53:04
3520250301010002,2025-03-01,hiratsuka,2,"A1,A2",7,210,2-7-6/1-5/3-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_2.html,210,full,2025-03-01 11:03,confirmed,10:56,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301010002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:53:20
3520250301020002,2025-03-01,hiratsuka,2,"A1,A2",7,210,2-7-6/1-5/3-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_2.html,210,full,2025-03-02 11:03,confirmed,10:56,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301020002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:53:36
3520250301030002,2025-03-01,hiratsuka,2,"A1,A2",7,210,2-7-6/1-5/3-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_2.html,210,full,2025-03-03 11:03,confirmed,10:56,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301030002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:53:51
3520250301010003,2025-03-01,hiratsuka,3,"A1,A2",7,210,1-7-4/6-2/3-5,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_3.html,210,full,2025-03-01 11:30,confirmed,11:22,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301010003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:54:08
3520250301020003,2025-03-01,hiratsuka,3,"A1,A2",7,210,1-7-4/6-2/3-5,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_3.html,210,full,2025-03-02 11:30,confirmed,11:22,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301020003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:54:22
3520250301030003,2025-03-01,hiratsuka,3,"A1,A2",7,210,1-7-4/6-2/3-5,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_3.html,210,full,2025-03-03 11:30,confirmed,11:22,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301030003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:54:38
3520250301010004,2025-03-01,hiratsuka,4,"A1,A2",7,210,4-1/5/2-7/3-6,4,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_4.html,210,full,2025-03-01 11:57,confirmed,11:50,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301010004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:54:52
3520250301020004,2025-03-01,hiratsuka,4,"A1,A2",7,210,4-1/5/2-7/3-6,4,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_4.html,210,full,2025-03-02 11:57,confirmed,11:50,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301020004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:55:06
3520250301030004,2025-03-01,hiratsuka,4,"A1,A2",7,210,4-1/5/2-7/3-6,4,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_4.html,210,full,2025-03-03 11:57,confirmed,11:50,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301030004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:55:22
3520250301010005,2025-03-01,hiratsuka,5,A1,7,210,5-4-2/3/7-1-6,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_5.html,210,full,2025-03-01 12:30,confirmed,12:22,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301010005/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:55:39
3520250301020005,2025-03-01,hiratsuka,5,"A1,A2",7,210,5-4-2/3/7-1-6,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_5.html,210,full,2025-03-02 12:30,confirmed,12:22,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301020005/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:55:53
3520250301030010,2025-03-01,hiratsuka,10,A1,7,210,5-3/4-1-7/2-6,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2025/0301_10.html,210,full,2025-03-03 15:15,confirmed,15:06,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250301030010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:56:08
7320250301030007,2025-03-01,komatsushima,7,"A1,A2",7,210,5/4/1/2/7/6/3,7,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_7.html,210,full,2025-03-03 11:01,confirmed,10:55,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301030007/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:56:24
7320250301010008,2025-03-01,komatsushima,8,"A1,A2",7,210,4-3-1/7/2-5/6,4,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_8.html,210,full,2025-03-01 11:28,confirmed,11:20,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301010008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:56:38
7320250301020008,2025-03-01,komatsushima,8,"A1,A2",7,210,4-3-1/7/2-5/6,4,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_8.html,210,full,2025-03-02 11:28,confirmed,11:20,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301020008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:56:51
7320250301030008,2025-03-01,komatsushima,8,"A1,A2",7,210,4-3-1/7/2-5/6,4,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_8.html,210,full,2025-03-03 11:21,confirmed,11:15,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301030008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:57:06
7320250301010009,2025-03-01,komatsushima,9,"A1,A2",7,210,7-1/5-2-4/3-6,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_9.html,210,full,2025-03-01 11:55,confirmed,11:48,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301010009/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:57:19
7320250301020009,2025-03-01,komatsushima,9,"A1,A2",7,210,7-1/5-2-4/3-6,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_9.html,210,full,2025-03-02 11:55,confirmed,11:48,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301020009/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:57:32
7320250301030009,2025-03-01,komatsushima,9,"A1,A2",7,210,7-1/5-2-4/3-6,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_9.html,210,full,2025-03-03 11:48,confirmed,11:42,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301030009/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:57:46
7320250301010010,2025-03-01,komatsushima,10,"A1,A2",7,210,6-3-1-5/4-2/7,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_10.html,210,full,2025-03-01 12:25,confirmed,12:17,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301010010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:57:59
7320250301020010,2025-03-01,komatsushima,10,"A1,A2",7,210,6-3-1-5/4-2/7,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_10.html,210,full,2025-03-02 12:25,confirmed,12:17,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301020010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:58:14
7320250301030010,2025-03-01,komatsushima,10,"A1,A2",7,210,6-3-1-5/4-2/7,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_10.html,210,full,2025-03-03 12:15,confirmed,12:10,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301030010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:58:29
7320250301010011,2025-03-01,komatsushima,11,"A1,A2",7,210,5-1-7/2-6/3-4,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_11.html,210,full,2025-03-01 12:55,confirmed,12:49,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301010011/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:58:44
7320250301020011,2025-03-01,komatsushima,11,"A1,A2",7,210,5-1-7/2-6/3-4,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_11.html,210,full,2025-03-02 12:55,confirmed,12:49,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301020011/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:58:59
7320250301010012,2025-03-01,komatsushima,12,A1,7,210,7-1-4/2-3/6-5,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_12.html,210,full,2025-03-01 13:28,confirmed,13:22,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301010012/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:59:14
7320250301020012,2025-03-01,komatsushima,12,"A1,A2",7,210,7-1-4/2-3/6-5,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_12.html,210,full,2025-03-02 13:28,confirmed,13:22,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301020012/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:59:30
7320250301030012,2025-03-01,komatsushima,12,"A1,A2",7,210,7-1-4/2-3/6-5,3,full,https://sp.oddspark.com/keirin/yosou/komatsushima/2025/0301_12.html,210,full,2025-03-03 13:18,confirmed,13:11,confirmed,True,https://keirin.kdreams.jp/komatsushima/racedetail/7320250301030012/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T03:59:44
8720250301010001,2025-03-01,kumamoto,1,"A1,A2",7,210,3-1-5/2-4/7-6,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301.html,210,full,2025-03-01 20:54,confirmed,20:45,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301010001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:00:00
8720250301020001,2025-03-01,kumamoto,1,"A1,A2",7,210,3-1-5/2-4/7-6,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301.html,210,full,2025-03-02 20:54,confirmed,20:45,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301020001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:00:14
8720250301030001,2025-03-01,kumamoto,1,"A1,A2",7,210,3-1-5/2-4/7-6,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301.html,210,full,2025-03-03 20:51,confirmed,20:45,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301030001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:00:30
8720250301010002,2025-03-01,kumamoto,2,"A1,A2",7,210,2-1-5/6/4-3-7,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_2.html,210,full,2025-03-01 21:18,confirmed,21:10,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301010002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:00:46
8720250301020002,2025-03-01,kumamoto,2,"A1,A2",7,210,2-1-5/6/4-3-7,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_2.html,210,full,2025-03-02 21:18,confirmed,21:10,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301020002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:01:01
8720250301030002,2025-03-01,kumamoto,2,"A1,A2",7,210,2-1-5/6/4-3-7,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_2.html,210,full,2025-03-03 21:18,confirmed,21:10,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301030002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:01:15
8720250301010003,2025-03-01,kumamoto,3,"A1,A2",7,210,1-6-4/7/5-2-3,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_3.html,210,full,2025-03-01 21:42,confirmed,21:35,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301010003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:01:28
8720250301020003,2025-03-01,kumamoto,3,"A1,A2",7,210,1-6-4/7/5-2-3,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_3.html,210,full,2025-03-02 21:42,confirmed,21:35,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301020003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:01:44
8720250301030003,2025-03-01,kumamoto,3,"A1,A2",7,210,1-6-4/7/5-2-3,3,full,https://sp.oddspark.com/keirin/yosou/kumamoto/2025/0301_3.html,210,full,2025-03-03 21:42,confirmed,21:35,confirmed,True,https://keirin.kdreams.jp/kumamoto/racedetail/8720250301030003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T04:01:59
