month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_05,1120240501010006,BASE,1,0,monthly,2-3-4,2-4-3,2-4-3,1-5-7,0,1,0,100,0,BET
2024_05,1120240501010006,OH_HIGH,1,0,monthly,2-3-4,2-4-3,2-4-3,1-5-7,0,1,0,100,0,BET
2024_05,1120240501020006,BASE,3,0,monthly,1-2-4,2-1-4,2-1-4,2-4-3,0,1,0,100,0,BET
2024_05,1120240501020006,OH_HIGH,3,0,monthly,1-2-5,2-1-5,2-1-5,2-4-3,0,1,0,100,0,BET
2024_05,1120240501030006,BASE,3,0,monthly,1-2-4,2-1-4,2-1-4,2-1-3,0,1,0,100,0,BET
2024_05,1120240501030006,OH_HIGH,3,0,monthly,1-2-4,2-1-4,2-1-4,2-1-3,0,1,0,100,0,BET
2024_05,1120240501010007,BASE,2,1,monthly,1-3-4,1-4-3,1-4-3,3-7-1,0,1,0,100,0,BET
2024_05,1120240501010007,OH_HIGH,2,1,monthly,,,,3-7-1,0,0,0,0,0,ranking_cycle
2024_05,1120240501030007,BASE,2,0,monthly,1-4-5,1-4-5,,1-4-2,0,0,0,0,0,odds_too_low
2024_05,1120240501030007,OH_HIGH,2,0,monthly,1-3-4,1-4-3,1-4-3,1-4-2,0,1,0,100,0,BET
2024_05,2220240501010001,BASE,2,1,monthly,1-3-6,3-1-6,3-1-6,4-5-1,0,1,0,100,0,BET
2024_05,2220240501010001,OH_HIGH,2,1,monthly,1-3-4,3-1-4,3-1-4,4-5-1,0,1,0,100,0,BET
2024_05,2220240501020001,BASE,4,1,monthly,,,,1-2-5,0,0,0,0,0,ranking_cycle
2024_05,2220240501020001,OH_HIGH,4,1,monthly,1-2-5,1-2-5,,1-2-5,1,0,0,0,0,odds_too_low
2024_05,2220240501030001,BASE,2,0,monthly,1-3-6,1-3-6,1-3-6,2-1-3,0,1,0,100,0,BET
2024_05,2220240501030001,OH_HIGH,2,0,monthly,1-3-4|1-3-6,1-3-4|1-3-6,1-3-4|1-3-6,2-1-3,0,1,0,200,0,BET
2024_05,2220240501020002,BASE,2,1,monthly,1-3-5,1-3-5,,4-3-5,0,0,0,0,0,odds_too_low
2024_05,2220240501020002,OH_HIGH,2,1,monthly,1-4-6,1-4-6,1-4-6,4-3-5,0,1,0,100,0,BET
2024_05,2220240501020004,BASE,3,0,monthly,,,,3-5-1,0,0,0,0,0,ranking_cycle
2024_05,2220240501020004,OH_HIGH,3,0,monthly,1-4-5,1-5-4,1-5-4,3-5-1,0,1,0,100,0,BET
2024_05,2220240501020005,BASE,1,1,monthly,2-3-4,3-2-4,,2-4-5,0,0,0,0,0,odds_too_low
2024_05,2220240501020005,OH_HIGH,1,1,monthly,3-4-5,3-4-5,3-4-5,2-4-5,0,1,0,100,0,BET
2024_05,2220240501030005,BASE,1,0,monthly,2-3-4,3-2-4,3-2-4,1-3-5,0,1,0,100,0,BET
2024_05,2220240501030005,OH_HIGH,1,0,monthly,2-3-4,3-2-4,3-2-4,1-3-5,0,1,0,100,0,BET
2024_05,2220240501020006,BASE,1,0,monthly,2-3-5,3-2-5,3-2-5,1-2-3,0,1,0,100,0,BET
2024_05,2220240501020006,OH_HIGH,1,0,monthly,2-3-5,3-2-5,3-2-5,1-2-3,0,1,0,100,0,BET
2024_05,2220240501030006,BASE,7,1,monthly,1-2-4,2-1-4,,2-1-4,1,0,0,0,0,odds_too_low
2024_05,2220240501030006,OH_HIGH,7,1,monthly,1-2-4,2-1-4,,2-1-4,1,0,0,0,0,odds_too_low
2024_05,8420240501010001,BASE,1,1,monthly,3-5-7,7-5-3,7-5-3,7-3-2,0,1,0,100,0,BET
2024_05,8420240501010001,OH_HIGH,1,1,monthly,3-5-7,7-5-3,7-5-3,7-3-2,0,1,0,100,0,BET
2024_05,8420240501030001,BASE,1,0,monthly,2-3-7,7-2-3,7-2-3,7-1-4,0,1,0,100,0,BET
2024_05,8420240501030001,OH_HIGH,1,0,monthly,2-3-7,7-2-3,7-2-3,7-1-4,0,1,0,100,0,BET
2024_05,8420240501010003,BASE,3,1,monthly,,,,5-1-4,0,0,0,0,0,ranking_cycle
2024_05,8420240501010003,OH_HIGH,3,1,monthly,,,,5-1-4,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_05,8420240501020003,BASE,3,1,monthly,1-2-7,7-2-1,7-2-1,7-1-4,0,1,0,100,0,BET
2024_05,8420240501020003,OH_HIGH,3,1,monthly,,,,7-1-4,0,0,0,0,0,ranking_cycle
2024_05,8420240501030003,BASE,3,1,monthly,1-4-7,4-1-7,,4-2-1,0,0,0,0,0,odds_too_low
2024_05,8420240501030003,OH_HIGH,3,1,monthly,1-4-7,4-1-7,,4-2-1,0,0,0,0,0,odds_too_low
2024_05,8420240501010004,BASE,2,0,monthly,4-5-7|3-5-7,5-7-4|5-7-3,5-7-4|5-7-3,7-2-5,0,1,0,200,0,BET
2024_05,8420240501010004,OH_HIGH,2,0,monthly,4-5-7|3-5-7,5-7-4|5-7-3,5-7-4|5-7-3,7-2-5,0,1,0,200,0,BET
2024_05,8420240501020004,BASE,7,0,monthly,3-4-5,3-5-4,3-5-4,5-3-7,0,1,0,100,0,BET
2024_05,8420240501020004,OH_HIGH,7,0,monthly,2-3-4,3-4-2,3-4-2,5-3-7,0,1,0,100,0,BET
2024_05,8420240501010005,BASE,1,0,monthly,3-4-7,4-7-3,4-7-3,1-4-7,0,1,0,100,0,BET
2024_05,8420240501010005,OH_HIGH,1,0,monthly,3-4-7,4-7-3,4-7-3,1-4-7,0,1,0,100,0,BET
2024_05,8420240501020005,BASE,1,1,monthly,3-4-5,4-3-5,4-3-5,3-7-5,0,1,0,100,0,BET
2024_05,8420240501020005,OH_HIGH,1,1,monthly,3-4-7,4-3-7,4-3-7,3-7-5,0,1,0,100,0,BET
2024_05,8420240501020006,BASE,4,1,monthly,1-3-7,3-7-1,3-7-1,3-7-6,0,1,0,100,0,BET
2024_05,8420240501020006,OH_HIGH,4,1,monthly,2-3-7,3-7-2,3-7-2,3-7-6,0,1,0,100,0,BET
2024_05,8420240501030006,BASE,7,1,monthly,1-3-5,1-5-3,1-5-3,5-1-2,0,1,0,100,0,BET
2024_05,8420240501030006,OH_HIGH,7,1,monthly,1-2-4,1-2-4,1-2-4,5-1-2,0,1,0,100,0,BET
2024_05,8420240501010007,BASE,7,0,monthly,,,,2-4-7,0,0,0,0,0,ranking_cycle
2024_05,8420240501010007,OH_HIGH,7,0,monthly,2-3-5|2-3-4,3-2-5|3-2-4,3-2-5|3-2-4,2-4-7,0,1,0,200,0,BET
2024_05,8420240501020007,BASE,5,1,monthly,1-2-3|1-3-4,3-1-2|3-1-4,3-1-2|3-1-4,3-2-7,0,1,0,200,0,BET
2024_05,8420240501020007,OH_HIGH,5,1,monthly,1-3-7,3-1-7,3-1-7,3-2-7,0,1,0,100,0,BET
2024_05,8420240501030007,BASE,7,1,monthly,1-2-5,2-1-5,,1-4-2,0,0,0,0,0,odds_too_low
2024_05,8420240501030007,OH_HIGH,7,1,monthly,1-2-5,2-1-5,,1-4-2,0,0,0,0,0,odds_too_low
2024_05,6120240501030005,BASE,2,1,monthly,,,,1-7-6,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_05,6120240501030005,OH_HIGH,2,1,monthly,1-4-7,4-7-1,4-7-1,1-7-6,0,1,0,100,0,BET
2024_05,6120240501010006,BASE,5,1,monthly,1-2-3,2-3-1,2-3-1,4-1-2,0,1,0,100,0,BET
2024_05,6120240501010006,OH_HIGH,5,1,monthly,1-2-3,2-3-1,2-3-1,4-1-2,0,1,0,100,0,BET
2024_05,6120240501020006,BASE,4,1,monthly,1-2-7,2-1-7,2-1-7,2-6-7,0,1,0,100,0,BET
2024_05,6120240501020006,OH_HIGH,4,1,monthly,1-2-5,2-1-5,2-1-5,2-6-7,0,1,0,100,0,BET
2024_05,6120240501030006,BASE,4,1,monthly,1-2-7,2-1-7,2-1-7,1-2-5,0,1,0,100,0,BET
2024_05,6120240501030006,OH_HIGH,4,1,monthly,2-3-5,2-5-3,2-5-3,1-2-5,0,1,0,100,0,BET
2024_05,6120240501010007,BASE,2,0,monthly,1-5-7,7-5-1,7-5-1,7-2-5,0,1,0,100,0,BET
2024_05,6120240501010007,OH_HIGH,2,0,monthly,3-5-7,7-5-3,7-5-3,7-2-5,0,1,0,100,0,BET
2024_05,6120240501020007,BASE,2,0,monthly,1-5-7,1-7-5,1-7-5,2-1-7,0,1,0,100,0,BET
2024_05,6120240501020007,OH_HIGH,2,0,monthly,1-3-7,1-7-3,1-7-3,2-1-7,0,1,0,100,0,BET
2024_05,6120240501010008,BASE,1,0,monthly,2-4-7,4-7-2,4-7-2,1-4-5,0,1,0,100,0,BET
2024_05,6120240501010008,OH_HIGH,1,0,monthly,3-4-7,4-7-3,4-7-3,1-4-5,0,1,0,100,0,BET
2024_05,6120240501020008,BASE,7,0,monthly,2-4-5,5-2-4,5-2-4,7-2-4,0,1,0,100,0,BET
2024_05,6120240501020008,OH_HIGH,7,0,monthly,2-4-5,5-2-4,5-2-4,7-2-4,0,1,0,100,0,BET
2024_05,6120240501030008,BASE,7,0,monthly,,,,2-4-7,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_05,6120240501030008,OH_HIGH,7,0,monthly,1-2-3,2-1-3,2-1-3,2-4-7,0,1,0,100,0,BET
2024_05,6120240501010009,BASE,3,0,monthly,1-4-7,4-7-1,4-7-1,3-1-2,0,1,0,100,0,BET
2024_05,6120240501010009,OH_HIGH,3,0,monthly,4-5-7,4-7-5,4-7-5,3-1-2,0,1,0,100,0,BET
2024_05,6120240501020009,BASE,5,0,monthly,1-2-7,1-7-2,1-7-2,3-2-5,0,1,0,100,0,BET
2024_05,6120240501020009,OH_HIGH,5,0,monthly,1-3-7,1-7-3,1-7-3,3-2-5,0,1,0,100,0,BET
2024_05,6120240501030009,BASE,5,1,monthly,1-3-7,1-7-3,1-7-3,1-2-3,0,1,0,100,0,BET
2024_05,6120240501030009,OH_HIGH,5,1,monthly,1-3-7,1-7-3,1-7-3,1-2-3,0,1,0,100,0,BET
2024_05,6120240501020010,BASE,2,0,monthly,4-5-7,7-5-4,7-5-4,3-2-1,0,1,0,100,0,BET
2024_05,6120240501020010,OH_HIGH,2,0,monthly,1-3-7,7-3-1,7-3-1,3-2-1,0,1,0,100,0,BET
2024_05,6120240501030010,BASE,3,1,monthly,1-2-5,2-5-1,,1-4-2,0,0,0,0,0,odds_too_low
2024_05,6120240501030010,OH_HIGH,3,1,monthly,1-2-5,2-5-1,,1-4-2,0,0,0,0,0,odds_too_low
