race_id,date,venue,race_no,line,target,result_source,head_bust,candidate_sets,orders,bets,bet_odds,actual,set_match,order_match,bet_hit,stake,pay
3120250601010001,2025-06-01,matsudo,1,4-1-7/3-2-5/6,3,monthly,0,1-2-4,2-1-4,2-1-4,57.80,2-1-3,0,0,0,100,0
3120250601020001,2025-06-01,matsudo,1,4-1-7/3-2-5/6,3,monthly,0,1-2-5,2-1-5,2-1-5,38.40,1-3-5,0,0,0,100,0
3120250601010002,2025-06-01,matsudo,2,4-3/2-1-5/7-6,2,monthly,0,1-3-4,1-3-4,1-3-4,59.10,1-5-2,0,0,0,100,0
3120250601020002,2025-06-01,matsudo,2,4-3/2-1-5/7-6,2,monthly,0,1-3-5,1-3-5,1-3-5,240.70,1-2-6,0,0,0,100,0
3120250601030002,2025-06-01,matsudo,2,4-3/2-1-5/7-6,2,monthly,0,1-3-5,1-3-5,1-3-5,97.60,1-4-2,0,0,0,100,0
3120250601010003,2025-06-01,matsudo,3,4-3-6/1-2-5/7,1,monthly,0,2-3-5,2-3-5,2-3-5,260.90,1-2-5,0,0,0,100,0
3120250601010004,2025-06-01,matsudo,4,1-2-7/6-3/4-5,1,monthly,0,2-3-5,2-3-5,2-3-5,253.40,3-6-1,0,0,0,100,0
3120250601030004,2025-06-01,matsudo,4,1-2-7/6-3/4-5,1,monthly,1,2-3-5,2-3-5,2-3-5,172.10,6-4-3,0,0,0,100,0
3120250601010005,2025-06-01,matsudo,5,1-3-6/2-5/7-4,1,monthly,0,2-3-4,3-2-4,3-2-4,211.50,1-7-2,0,0,0,100,0
3120250601030005,2025-06-01,matsudo,5,1-3-6/2-5/7-4,1,monthly,1,3-4-5,3-4-5,3-4-5,359.60,5-3-2,0,0,0,100,0
3120250601020006,2025-06-01,matsudo,6,1-2-5-7/4-3-6,1,monthly,0,2-3-5,2-3-5,2-3-5,221.00,5-1-2,0,0,0,100,0
3120250601020007,2025-06-01,matsudo,7,6-1/3/5/7-4-2,7,monthly,1,1-2-4,1-2-4,1-2-4,30.40,1-2-5,0,0,0,100,0
5120250602010001,2025-06-02,fukui,1,1-4-6/3/5-2-7,1,monthly,0,2-4-5,4-5-2,4-5-2,74.60,4-1-6,0,0,0,100,0
5120250602020001,2025-06-02,fukui,1,1-4-6/3/5-2-7,1,monthly,1,4-6-7,4-7-6,4-7-6,251.70,4-6-2,0,0,0,100,0
5120250602030001,2025-06-02,fukui,1,1-4-6/3/5-2-7,5,monthly,1,2-3-7,3-2-7,3-2-7,66.40,3-4-2,0,0,0,100,0
5120250602010002,2025-06-02,fukui,2,7-2/6-3/1-5/4,7,monthly,0,1-2-3,2-1-3,2-1-3,223.20,2-7-1,0,0,0,100,0
5120250602030003,2025-06-02,fukui,3,3-5-2/1-7/4-6,3,monthly,1,2-4-5,5-2-4,5-2-4,35.40,1-5-6,0,0,0,100,0
5120250602020004,2025-06-02,fukui,4,7-5-1/2-4/3/6,7,monthly,0,1-4-5,5-1-4,5-1-4,141.50,7-5-1,0,0,0,100,0
5120250602030004,2025-06-02,fukui,4,7-5-1/2-4/3/6,7,monthly,1,1-3-5,1-5-3,1-5-3,149.10,4-1-3,0,0,0,100,0
1120250602010001,2025-06-02,hakodate,1,7-1/4/3-5/6-2,7,monthly,0,1-2-3,1-3-2,1-3-2,631.20,7-5-1,0,0,0,100,0
1120250602020001,2025-06-02,hakodate,1,7-1/4/3-5/6-2,7,monthly,1,1-2-3|1-2-4,2-1-3|2-1-4,2-1-3|2-1-4,55.70|124.60,1-3-2,1,0,0,200,0
1120250602030001,2025-06-02,hakodate,1,7-1/4/3-5/6-2,6,monthly,1,2-5-7,2-5-7,2-5-7,47.00,1-7-2,0,0,0,100,0
1120250602030002,2025-06-02,hakodate,2,4-1/7-2/3-5-6,3,monthly,1,1-2-5,2-1-5,2-1-5,35.80,2-5-6,0,0,0,100,0
1120250602010003,2025-06-02,hakodate,3,7-2-5/4/6/3-1,7,monthly,0,1-2-4,2-4-1,2-4-1,173.00,6-2-7,0,0,0,100,0
1120250602030004,2025-06-02,hakodate,4,4-5-1/7/3/2-6,4,monthly,0,1-2-5,2-1-5,2-1-5,68.70,3-4-5,0,0,0,100,0
1120250602010005,2025-06-02,hakodate,5,4-7-2/3-6/5-1,4,monthly,0,1-2-7|2-6-7,7-2-1|7-2-6,7-2-6,75.70,1-5-4,0,0,0,100,0
8320250602010006,2025-06-02,kurume,6,3-7-1/6/5-2-4,3,monthly,0,2-5-7,7-2-5,7-2-5,69.10,7-3-5,0,0,0,100,0
8320250602020007,2025-06-02,kurume,7,5-1-6/4-2/7-3,5,monthly,1,1-2-3,1-3-2,1-3-2,46.40,1-3-2,1,1,1,100,4640
8320250602030007,2025-06-02,kurume,7,5-1-6/4-2/7-3,5,monthly,0,1-3-7|1-3-4,1-3-7|1-3-4,1-3-7|1-3-4,30.80|37.00,1-7-5,0,0,0,200,0
