race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
3520250401010001,2025-04-01,hiratsuka,1,1,3,2,20.4,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,4,2,143.6,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,5,2,1080.0,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,6,2,1740.0,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,7,2,82.7,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,2,3,70.8,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,4,3,33.3,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,5,3,457.8,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,6,3,567.7,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,7,3,40.4,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,2,4,186.6,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,3,4,8.3,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,5,4,1240.4,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,6,4,747.2,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,7,4,90.3,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,2,5,410.3,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,3,5,84.1,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,4,5,463.4,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,6,5,2363.8,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,7,5,135.9,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,2,6,951.5,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,3,6,111.4,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,4,6,204.8,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
3520250401010001,2025-04-01,hiratsuka,1,1,5,6,2628.3,2025-04-01 15:54,confirmed,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250401010001/?kakeshikiType=3rentan&pageType=odds
