month,race_id,date,venue_slug,race_no,b1,b2,b1_line_pos,b2_line_pos,b1_score,b2_score,pair_score_sum,pair_score_percentile,actual_hit,odds,market_p,odds_source_url,snapshot_kind
2025_01,3720250101030002,2025-01-01,ito,2,5,6,1,2,85.16,71.96,157.12,0.6666666666666666,0,19.4,0.038446639402605946,https://keirin.kdreams.jp/ito/racedetail/3720250101030002/?pageType=result,confirmed_final
2025_01,3720250101030004,2025-01-01,ito,4,1,5,2,2,85.16,83.7,168.86,0.6666666666666666,0,20.3,0.036740655337357236,https://keirin.kdreams.jp/ito/racedetail/3720250101030004/?pageType=result,confirmed_final
2025_01,3720250101030004,2025-01-01,ito,4,5,1,2,2,83.7,85.16,168.86,0.6666666666666666,0,17.9,0.04166677672337162,https://keirin.kdreams.jp/ito/racedetail/3720250101030004/?pageType=result,confirmed_final
2025_01,4420250102020006,2025-01-02,ogaki,6,2,3,1,2,94.6,91.5,186.1,0.14285714285714285,0,2.5,0.2982358827557091,https://keirin.kdreams.jp/ogaki/racedetail/4420250102020006/?pageType=result,confirmed_final
2025_01,4420250102020006,2025-01-02,ogaki,6,2,5,1,2,94.6,86.38,180.98,0.3333333333333333,0,28.1,0.026533441526308633,https://keirin.kdreams.jp/ogaki/racedetail/4420250102020006/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,2,5,2,2,80.9,87.62,168.52,0.47619047619047616,0,179.4,0.004073036484921548,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,2,6,2,2,80.9,78.9,159.8,1.0,0,538.4,0.0013571744899608577,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,6,2,2,2,78.9,80.9,159.8,1.0,0,425.0,0.0017193005773998252,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,6,5,2,2,78.9,87.62,166.52,0.5714285714285714,0,237.5,0.0030766431385049506,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,7,5,1,2,82.72,87.62,170.34,0.3333333333333333,0,118.7,0.006155878225736527,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103010011,2025-01-03,komatsushima,11,7,6,1,2,82.72,78.9,161.62,0.9047619047619048,0,448.7,0.0016284884007018625,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103010011/?pageType=result,confirmed_final
2025_01,7320250103030008,2025-01-03,komatsushima,8,6,1,1,2,78.51,94.39,172.9,0.42857142857142855,0,17.2,0.04346387353806726,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103030008/?pageType=result,confirmed_final
2025_01,7320250103030008,2025-01-03,komatsushima,8,6,3,1,2,78.51,80.75,159.26,0.9523809523809523,0,68.8,0.010865968384516814,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103030008/?pageType=result,confirmed_final
2025_01,7320250103030008,2025-01-03,komatsushima,8,7,1,1,2,87.7,94.39,182.09,0.047619047619047616,0,18.0,0.041532145825264266,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103030008/?pageType=result,confirmed_final
2025_01,7320250103030008,2025-01-03,komatsushima,8,7,2,1,2,87.7,87.62,175.32,0.19047619047619047,0,9.6,0.07787277342237052,https://keirin.kdreams.jp/komatsushima/racedetail/7320250103030008/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,1,2,1,2,81.14,85.66,166.8,0.38095238095238093,0,180.9,0.004121671220702584,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,1,3,1,2,81.14,83.22,164.36,0.5238095238095238,0,372.7,0.0020005643247252413,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,2,3,2,2,85.66,83.22,168.88,0.2857142857142857,0,130.8,0.005700384738723986,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,2,6,2,2,85.66,73.16,158.82,0.8095238095238095,0,180.9,0.004121671220702584,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,5,2,1,2,80.37,85.66,166.03,0.47619047619047616,0,439.3,0.0016972691186548997,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103010004,2025-01-03,kochi,4,5,6,1,2,80.37,73.16,153.53,1.0,0,683.4,0.0010910306172448017,https://keirin.kdreams.jp/kochi/racedetail/7420250103010004/?pageType=result,confirmed_final
2025_01,7420250103020005,2025-01-03,kochi,5,7,5,1,2,85.66,84.95,170.61,0.8571428571428571,0,418.6,0.001785540364848545,https://keirin.kdreams.jp/kochi/racedetail/7420250103020005/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,1,2,1,2,84.76,85.5,170.26,0.23809523809523808,0,28.4,0.026338692339366716,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,1,3,1,2,84.76,80.66,165.42000000000002,0.5238095238095238,0,267.3,0.0027984244760120265,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,2,3,2,2,85.5,80.66,166.16,0.47619047619047616,0,93.0,0.008043213574602309,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,2,7,2,2,85.5,89.96,175.45999999999998,0.047619047619047616,1,10.1,0.07406127350871433,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,5,2,1,2,83.42,85.5,168.92000000000002,0.3333333333333333,0,37.3,0.020054124998338196,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104010002,2025-01-04,iwakitaira,2,5,7,1,2,83.42,89.96,173.38,0.14285714285714285,0,57.8,0.012941502810346277,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104010002/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,2,1,2,2,83.73,96.3,180.03,0.3333333333333333,0,80.2,0.009308651230843876,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,2,6,2,2,83.73,82.6,166.32999999999998,1.0,0,86.4,0.008640669313815729,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,3,2,1,2,90.66,83.73,174.39,0.6666666666666666,0,86.8,0.0086008505612175,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,3,6,1,2,90.66,82.6,173.26,0.7619047619047619,0,171.1,0.004363260249641607,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,7,1,3,2,85.5,96.3,181.8,0.23809523809523808,1,43.4,0.017201701122435,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,1320250104020005,2025-01-04,iwakitaira,5,7,6,3,2,85.5,82.6,168.1,0.9523809523809523,0,304.9,0.002448520264721807,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250104020005/?pageType=result,confirmed_final
2025_01,4220250104020009,2025-01-04,nagoya,9,1,3,1,2,74.73,83.33,158.06,0.42857142857142855,0,40.8,0.018290098326620194,https://keirin.kdreams.jp/nagoya/racedetail/4220250104020009/?pageType=result,confirmed_final
2025_01,4220250104020009,2025-01-04,nagoya,9,1,6,1,2,74.73,69.12,143.85000000000002,0.9523809523809523,0,180.0,0.004145755620700577,https://keirin.kdreams.jp/nagoya/racedetail/4220250104020009/?pageType=result,confirmed_final
2025_01,4220250104020010,2025-01-04,nagoya,10,7,1,1,2,86.79,90.94,177.73000000000002,0.3333333333333333,0,36.4,0.02051399656758888,https://keirin.kdreams.jp/nagoya/racedetail/4220250104020010/?pageType=result,confirmed_final
2025_01,4220250104020010,2025-01-04,nagoya,10,7,4,1,2,86.79,92.13,178.92000000000002,0.23809523809523808,0,43.0,0.017365336629307795,https://keirin.kdreams.jp/nagoya/racedetail/4220250104020010/?pageType=result,confirmed_final
2025_01,3420250105010001,2025-01-05,kawasaki,1,2,3,1,2,88.82,84.4,173.22,0.14285714285714285,0,16.7,0.04432451530230456,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105010001/?pageType=result,confirmed_final
2025_01,3420250105010006,2025-01-05,kawasaki,6,1,3,1,2,95.96,86.12,182.07999999999998,0.09523809523809523,0,13.6,0.05467907964964471,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105010006/?pageType=result,confirmed_final
2025_01,3420250105010006,2025-01-05,kawasaki,6,5,2,1,2,83.56,87.61,171.17000000000002,0.38095238095238093,0,74.9,0.009928377613286622,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105010006/?pageType=result,confirmed_final
2025_01,3420250105030002,2025-01-05,kawasaki,2,3,1,2,2,81.16,83.59,164.75,0.09523809523809523,0,17.8,0.04199862440559294,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105030002/?pageType=result,confirmed_final
2025_01,3420250105030002,2025-01-05,kawasaki,2,5,1,1,2,80.22,83.59,163.81,0.19047619047619047,0,16.6,0.04503466954334664,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105030002/?pageType=result,confirmed_final
2025_01,3420250105030004,2025-01-05,kawasaki,4,3,2,2,2,88.82,90.16,178.98,0.19047619047619047,0,22.8,0.03279692485743963,https://keirin.kdreams.jp/kawasaki/racedetail/3420250105030004/?pageType=result,confirmed_final
2025_01,8120250105030001,2025-01-05,kokura,1,6,2,3,2,72.41,84.0,156.41,0.6190476190476191,0,76.1,0.009764341333930913,https://keirin.kdreams.jp/kokura/racedetail/8120250105030001/?pageType=result,confirmed_final
2025_01,8120250105030001,2025-01-05,kokura,1,6,4,3,2,72.41,82.85,155.26,0.8095238095238095,0,48.4,0.015352611064300465,https://keirin.kdreams.jp/kokura/racedetail/8120250105030001/?pageType=result,confirmed_final
2025_01,4520250107010009,2025-01-07,toyohashi,9,3,1,1,2,88.41,83.0,171.41,0.14285714285714285,0,33.3,0.022402329908916507,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107010009/?pageType=result,confirmed_final
2025_01,4520250107010009,2025-01-07,toyohashi,9,3,4,1,2,88.41,87.29,175.7,0.047619047619047616,0,3.2,0.23312424561466238,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107010009/?pageType=result,confirmed_final
2025_01,4520250107010009,2025-01-07,toyohashi,9,7,1,1,2,83.06,83.0,166.06,0.5714285714285714,0,147.0,0.005074813509979044,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107010009/?pageType=result,confirmed_final
2025_01,4520250107010009,2025-01-07,toyohashi,9,7,5,1,2,83.06,82.05,165.11,0.6190476190476191,0,102.7,0.0072638518594636756,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107010009/?pageType=result,confirmed_final
2025_01,4520250107020012,2025-01-07,toyohashi,12,2,4,1,2,88.41,87.56,175.97,0.7619047619047619,0,112.9,0.006605888247134524,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107020012/?pageType=result,confirmed_final
2025_01,4520250107020012,2025-01-07,toyohashi,12,2,7,1,2,88.41,95.34,183.75,0.2857142857142857,0,42.1,0.01771507798340826,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107020012/?pageType=result,confirmed_final
2025_01,4520250107020012,2025-01-07,toyohashi,12,5,4,2,2,93.73,87.56,181.29000000000002,0.47619047619047616,0,90.6,0.008231840873084855,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107020012/?pageType=result,confirmed_final
2025_01,4520250107020012,2025-01-07,toyohashi,12,5,7,2,2,93.73,95.34,189.07,0.14285714285714285,0,20.7,0.0360292165749511,https://keirin.kdreams.jp/toyohashi/racedetail/4520250107020012/?pageType=result,confirmed_final
2025_01,7120250107020003,2025-01-07,takamatsu,3,6,5,3,2,81.52,82.3,163.82,1.0,0,366.8,0.0020331744378633476,https://keirin.kdreams.jp/takamatsu/racedetail/7120250107020003/?pageType=result,confirmed_final
2025_01,7120250107020003,2025-01-07,takamatsu,3,6,7,3,2,81.52,85.11,166.63,0.9523809523809523,0,366.8,0.0020331744378633476,https://keirin.kdreams.jp/takamatsu/racedetail/7120250107020003/?pageType=result,confirmed_final
2025_01,7120250107030001,2025-01-07,takamatsu,1,1,3,2,2,80.16,84.96,165.12,0.4,0,9.1,0.08175161345710548,https://keirin.kdreams.jp/takamatsu/racedetail/7120250107030001/?pageType=result,confirmed_final
2025_01,2620250108010004,2025-01-08,seibuen,4,4,1,1,2,86.71,89.05,175.76,0.14285714285714285,0,22.3,0.033500074371288775,https://keirin.kdreams.jp/seibuen/racedetail/2620250108010004/?pageType=result,confirmed_final
2025_01,2620250108010004,2025-01-08,seibuen,4,4,6,1,2,86.71,77.9,164.61,0.6666666666666666,0,69.6,0.010733500840226147,https://keirin.kdreams.jp/seibuen/racedetail/2620250108010004/?pageType=result,confirmed_final
2025_01,2620250108010004,2025-01-08,seibuen,4,6,1,2,2,77.9,89.05,166.95,0.5238095238095238,0,124.6,0.005995599185230657,https://keirin.kdreams.jp/seibuen/racedetail/2620250108010004/?pageType=result,confirmed_final
2025_01,2620250108010004,2025-01-08,seibuen,4,6,2,2,2,77.9,88.4,166.3,0.5714285714285714,0,132.9,0.0056211561962358145,https://keirin.kdreams.jp/seibuen/racedetail/2620250108010004/?pageType=result,confirmed_final
2025_01,2620250108030004,2025-01-08,seibuen,4,5,2,1,2,79.15,83.69,162.84,0.3333333333333333,0,90.5,0.008251852015196823,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030004/?pageType=result,confirmed_final
2025_01,2620250108030004,2025-01-08,seibuen,4,5,6,1,2,79.15,75.8,154.95,0.8095238095238095,0,45.7,0.016341194909744255,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030004/?pageType=result,confirmed_final
2025_01,2620250108030005,2025-01-08,seibuen,5,2,5,1,2,92.83,89.05,181.88,0.38095238095238093,0,25.5,0.029118221867512978,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030005/?pageType=result,confirmed_final
2025_01,2620250108030005,2025-01-08,seibuen,5,2,6,1,2,92.83,87.94,180.76999999999998,0.42857142857142855,0,52.5,0.014143136335649162,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030005/?pageType=result,confirmed_final
2025_01,2620250108030005,2025-01-08,seibuen,5,3,4,1,2,90.37,90.21,180.57999999999998,0.47619047619047616,0,48.9,0.015184348826617197,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030005/?pageType=result,confirmed_final
2025_01,2620250108030005,2025-01-08,seibuen,5,3,5,1,2,90.37,89.05,179.42000000000002,0.5714285714285714,0,19.6,0.03788340089906025,https://keirin.kdreams.jp/seibuen/racedetail/2620250108030005/?pageType=result,confirmed_final
2025_01,4720250108020009,2025-01-08,matsusaka,9,7,1,1,2,83.61,86.34,169.95,0.09523809523809523,0,19.3,0.03875023695602649,https://keirin.kdreams.jp/matsusaka/racedetail/4720250108020009/?pageType=result,confirmed_final
2025_01,4720250108020012,2025-01-08,matsusaka,12,6,7,2,2,82.96,92.29,175.25,0.6666666666666666,0,88.3,0.008462538342082266,https://keirin.kdreams.jp/matsusaka/racedetail/4720250108020012/?pageType=result,confirmed_final
2025_01,7420250108010007,2025-01-08,kochi,7,2,4,2,2,87.8,82.91,170.70999999999998,0.2857142857142857,0,88.9,0.008236064703079925,https://keirin.kdreams.jp/kochi/racedetail/7420250108010007/?pageType=result,confirmed_final
2025_01,7420250108010007,2025-01-08,kochi,7,2,5,2,2,87.8,81.0,168.8,0.3333333333333333,0,242.1,0.0030243128959264987,https://keirin.kdreams.jp/kochi/racedetail/7420250108010007/?pageType=result,confirmed_final
2025_01,7420250108010007,2025-01-08,kochi,7,3,2,1,2,83.66,87.8,171.45999999999998,0.23809523809523808,0,169.3,0.004324785304806883,https://keirin.kdreams.jp/kochi/racedetail/7420250108010007/?pageType=result,confirmed_final
2025_01,7420250108010007,2025-01-08,kochi,7,3,5,1,2,83.66,81.0,164.66,0.42857142857142855,0,424.9,0.0017231964041040373,https://keirin.kdreams.jp/kochi/racedetail/7420250108010007/?pageType=result,confirmed_final
2025_01,7420250108010008,2025-01-08,kochi,8,5,1,3,2,82.96,93.84,176.8,0.19047619047619047,0,329.1,0.0022567090916653827,https://keirin.kdreams.jp/kochi/racedetail/7420250108010008/?pageType=result,confirmed_final
2025_01,4820250110010005,2025-01-10,yokkaichi,5,3,5,2,2,93.42,102.6,196.01999999999998,0.09523809523809523,0,37.0,0.02019768657544926,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110010005/?pageType=result,confirmed_final
2025_01,4820250110010005,2025-01-10,yokkaichi,5,3,7,2,2,93.42,94.95,188.37,0.3333333333333333,0,81.3,0.009192059081077768,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110010005/?pageType=result,confirmed_final
2025_01,4820250110030003,2025-01-10,yokkaichi,3,3,5,2,2,87.33,90.33,177.66,0.09523809523809523,0,8.2,0.09095767136827079,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110030003/?pageType=result,confirmed_final
2025_01,4820250110030003,2025-01-10,yokkaichi,3,3,7,2,2,87.33,85.27,172.6,0.3333333333333333,0,40.4,0.018461705574748032,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110030003/?pageType=result,confirmed_final
2025_01,4820250110030003,2025-01-10,yokkaichi,3,4,5,1,2,81.2,90.33,171.53,0.38095238095238093,0,44.6,0.016723159309861443,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110030003/?pageType=result,confirmed_final
2025_01,4820250110030003,2025-01-10,yokkaichi,3,4,7,1,2,81.2,85.27,166.47,0.8095238095238095,0,144.4,0.005165186324236983,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250110030003/?pageType=result,confirmed_final
2025_01,2720250111010006,2025-01-11,keiokaku,6,1,5,2,2,91.11,81.8,172.91,0.19047619047619047,0,24.0,0.030449390473115748,https://keirin.kdreams.jp/keiokaku/racedetail/2720250111010006/?pageType=result,confirmed_final
2025_01,2720250111010006,2025-01-11,keiokaku,6,6,1,1,2,81.61,91.11,172.72,0.23809523809523808,0,210.3,0.003474966102495378,https://keirin.kdreams.jp/keiokaku/racedetail/2720250111010006/?pageType=result,confirmed_final
2025_01,2720250111030003,2025-01-11,keiokaku,3,5,4,2,2,77.79,79.33,157.12,0.8666666666666667,0,99.2,0.007507559159357326,https://keirin.kdreams.jp/keiokaku/racedetail/2720250111030003/?pageType=result,confirmed_final
2025_01,8520250111010009,2025-01-11,sasebo,9,6,1,2,2,92.04,97.61,189.65,0.23809523809523808,0,20.9,0.03569393285598933,https://keirin.kdreams.jp/sasebo/racedetail/8520250111010009/?pageType=result,confirmed_final
2025_01,8520250111010009,2025-01-11,sasebo,9,6,3,2,2,92.04,92.33,184.37,0.6666666666666666,0,40.1,0.018603570989779977,https://keirin.kdreams.jp/sasebo/racedetail/8520250111010009/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,1,3,1,2,92.04,90.58,182.62,0.09523809523809523,0,15.1,0.049419753728820744,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,1,4,1,2,92.04,90.47,182.51,0.14285714285714285,1,17.8,0.04192349894972995,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,4,2,2,2,90.47,91.44,181.91,0.23809523809523808,0,35.0,0.021321093751576946,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,4,3,2,2,90.47,90.58,181.05,0.2857142857142857,0,42.5,0.01755854779541631,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,7,2,1,2,84.06,91.44,175.5,0.6666666666666666,0,180.2,0.004141166932881205,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,8520250111020007,2025-01-11,sasebo,7,7,4,1,2,84.06,90.47,174.53,0.8571428571428571,0,262.1,0.0028471510160442315,https://keirin.kdreams.jp/sasebo/racedetail/8520250111020007/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,2,1,1,2,82.87,91.55,174.42000000000002,0.2857142857142857,0,41.2,0.01809784868235521,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,2,3,1,2,82.87,90.57,173.44,0.38095238095238093,0,39.8,0.01873445642495062,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,3,1,2,2,90.57,91.55,182.12,0.047619047619047616,0,5.9,0.12637819757848043,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,3,7,2,2,90.57,82.28,172.85,0.47619047619047616,0,54.0,0.013807988253945084,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,6,1,3,2,81.47,91.55,173.01999999999998,0.42857142857142855,0,220.0,0.0033892334805137934,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010003,2025-01-12,toride,3,6,7,3,2,81.47,82.28,163.75,1.0,0,535.7,0.001391882332859874,https://keirin.kdreams.jp/toride/racedetail/2320250112010003/?pageType=result,confirmed_final
2025_01,2320250112010005,2025-01-12,toride,5,2,5,2,2,93.75,93.82,187.57,0.7619047619047619,0,24.4,0.03040824850357887,https://keirin.kdreams.jp/toride/racedetail/2320250112010005/?pageType=result,confirmed_final
2025_01,2320250112010005,2025-01-12,toride,5,3,2,1,2,94.3,93.75,188.05,0.5714285714285714,0,34.6,0.021443967152812844,https://keirin.kdreams.jp/toride/racedetail/2320250112010005/?pageType=result,confirmed_final
2025_01,2320250112010005,2025-01-12,toride,5,4,5,3,2,96.05,93.82,189.87,0.19047619047619047,0,85.6,0.008667771769711735,https://keirin.kdreams.jp/toride/racedetail/2320250112010005/?pageType=result,confirmed_final
2025_01,2320250112030011,2025-01-12,toride,11,1,5,1,2,93.75,94.16,187.91,0.09523809523809523,0,7.3,0.10229226429690064,https://keirin.kdreams.jp/toride/racedetail/2320250112030011/?pageType=result,confirmed_final
2025_01,2320250112030011,2025-01-12,toride,11,1,7,1,2,93.75,90.0,183.75,0.47619047619047616,0,34.4,0.021707370039749267,https://keirin.kdreams.jp/toride/racedetail/2320250112030011/?pageType=result,confirmed_final
2025_01,3820250113020010,2025-01-13,shizuoka,10,2,1,1,2,87.66,97.2,184.86,0.23809523809523808,0,17.6,0.042431403651766196,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113020010/?pageType=result,confirmed_final
2025_01,3820250113020010,2025-01-13,shizuoka,10,2,3,1,2,87.66,95.2,182.86,0.42857142857142855,0,28.5,0.026203252781441578,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113020010/?pageType=result,confirmed_final
2025_01,3820250113030006,2025-01-13,shizuoka,6,6,1,1,2,72.88,77.5,150.38,0.9523809523809523,0,248.4,0.0029900945201210187,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113030006/?pageType=result,confirmed_final
2025_01,3820250113030006,2025-01-13,shizuoka,6,6,7,1,2,72.88,82.14,155.01999999999998,0.8095238095238095,0,60.0,0.012378991313301018,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113030006/?pageType=result,confirmed_final
2025_01,3820250113030006,2025-01-13,shizuoka,6,7,1,2,2,82.14,77.5,159.64,0.47619047619047616,0,123.3,0.006023840055134315,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113030006/?pageType=result,confirmed_final
2025_01,3820250113030006,2025-01-13,shizuoka,6,7,2,2,2,82.14,74.66,156.8,0.6666666666666666,0,79.6,0.009330897974850014,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113030006/?pageType=result,confirmed_final
2025_01,3820250113030012,2025-01-13,shizuoka,12,5,7,2,2,92.11,88.25,180.36,0.47619047619047616,0,174.5,0.0042762278635044,https://keirin.kdreams.jp/shizuoka/racedetail/3820250113030012/?pageType=result,confirmed_final
2025_01,4420250114010002,2025-01-14,ogaki,2,4,3,1,2,84.12,83.57,167.69,0.14285714285714285,0,35.8,0.02075776266126452,https://keirin.kdreams.jp/ogaki/racedetail/4420250114010002/?pageType=result,confirmed_final
2025_01,4420250114010002,2025-01-14,ogaki,2,4,6,1,2,84.12,74.28,158.4,0.8095238095238095,0,43.4,0.017122762748232025,https://keirin.kdreams.jp/ogaki/racedetail/4420250114010002/?pageType=result,confirmed_final
2025_01,4420250114010002,2025-01-14,ogaki,2,5,2,1,2,80.76,84.83,165.59,0.38095238095238093,0,77.8,0.009551772535646142,https://keirin.kdreams.jp/ogaki/racedetail/4420250114010002/?pageType=result,confirmed_final
2025_01,4420250114010002,2025-01-14,ogaki,2,5,6,1,2,80.76,74.28,155.04000000000002,1.0,0,77.8,0.009551772535646142,https://keirin.kdreams.jp/ogaki/racedetail/4420250114010002/?pageType=result,confirmed_final
2025_01,4420250114030004,2025-01-14,ogaki,4,3,2,3,2,84.12,89.33,173.45,0.19047619047619047,0,27.2,0.02734077702702878,https://keirin.kdreams.jp/ogaki/racedetail/4420250114030004/?pageType=result,confirmed_final
2025_01,4420250114030004,2025-01-14,ogaki,4,4,5,1,2,80.76,88.0,168.76,0.6666666666666666,0,88.1,0.008441193361352814,https://keirin.kdreams.jp/ogaki/racedetail/4420250114030004/?pageType=result,confirmed_final
2025_01,4720250114010008,2025-01-14,matsusaka,8,4,3,1,2,82.66,85.14,167.8,0.42857142857142855,0,76.7,0.009656170311973565,https://keirin.kdreams.jp/matsusaka/racedetail/4720250114010008/?pageType=result,confirmed_final
2025_01,4720250114010008,2025-01-14,matsusaka,8,4,6,1,2,82.66,80.51,163.17000000000002,0.8095238095238095,0,451.9,0.0016389206968983683,https://keirin.kdreams.jp/matsusaka/racedetail/4720250114010008/?pageType=result,confirmed_final
2025_01,4720250114010008,2025-01-14,matsusaka,8,5,2,3,2,80.78,86.4,167.18,0.47619047619047616,0,101.3,0.007311236554080677,https://keirin.kdreams.jp/matsusaka/racedetail/4720250114010008/?pageType=result,confirmed_final
2025_01,4720250114010008,2025-01-14,matsusaka,8,5,6,3,2,80.78,80.51,161.29000000000002,0.9047619047619048,0,316.3,0.0023415373472284937,https://keirin.kdreams.jp/matsusaka/racedetail/4720250114010008/?pageType=result,confirmed_final
