month,race_id,trio_key,group_score_percentile,role_ok,top3_spread,unordered_role_set,group_market_p,effective_group_odds,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,group_hit,winner_odds_rank,rank1_exact_hit,rank1_posted_odds,rank1_order,rank1_exact_market_p,race_uid
2022_02,7320220213010012,1-3-6,0.22857142857142856,1,1,BANTE+RYO+RYO,0.020882793242075183,47.88631426878156,0.909555102467559,0.22707937630677544,0.36805006436084353,0.07826582611817284,4.702564102564102,0,,0,97.5,3-1-6,0.0076859133967799595,2022_02|7320220213010012
2022_02,2620220214010008,1-2-4,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.01704322436382559,58.67434346064878,0.930505600283275,0.20988092473309933,0.30734074456731864,0.07494837393097983,4.1006993006993,0,,0,143.0,2-1-4,0.005238077265806022,2022_02|2620220214010008
2022_02,2720220215010002,1-2-3,0.2857142857142857,1,1,BANTE+BANTE+RYO,0.006264411511340263,159.63191405764647,0.9886172754669083,0.1735255541262862,0.22355092632418674,0.12374768756163457,1.806505888951206,0,,0,534.9,3-1-2,0.0014004149962360145,2022_02|2720220215010002
2022_02,2720220215030002,2-3-4,0.37142857142857144,1,1,BANTE+BANTE+RYO,0.03277461947539512,30.51141450324785,0.9526393569954559,0.19589069954951574,0.2706719611168403,0.08844462766578888,3.0603550295857986,0,,0,84.5,2-4-3,0.008871170528263384,2022_02|2720220215030002
2022_02,2720220215030003,2-4-7,0.22857142857142856,1,1,BANTE+BANTE+RYO,0.0664279190950308,15.053911271395009,0.6805182873213962,0.3926910241283392,0.5693361136097181,0.022828787058469864,24.93939393939394,0,,0,19.8,2-7-4,0.03781981329274562,2022_02|2720220215030003
2022_02,8320220215010008,1-3-6,0.2571428571428571,1,1,BANTE+BANTE+RYO,0.005177549466120534,193.1415636960174,0.9280624275189842,0.21219958083933466,0.3082057637485302,0.08647247713526299,3.5642064846416392,0,,0,468.8,3-1-6,0.001595750587551474,2022_02|8320220215010008
2022_02,8320220215010008,2-3-5,0.22857142857142856,1,1,BANTE+RYO+RYO,0.015731112736864214,63.5682940378785,0.8827678587264935,0.24333676526317974,0.3841249598740254,0.06365234912649491,6.034733441033925,0,,0,123.8,3-2-5,0.006042713048821736,2022_02|8320220215010008
2022_02,8620220216010007,2-3-6,0.22857142857142856,1,1,BANTE+BANTE+BANTE,0.007363259381842749,135.8094219070872,0.956101481961376,0.19481696795837478,0.2929399148379103,0.10131690574005091,2.8913231478812347,0,,0,346.9,3-2-6,0.002156992576246459,2022_02|8620220216010007
2022_02,8620220216010007,3-4-6,0.4,1,1,BANTE+BANTE+RYO,0.003313897274812409,301.75950461729605,0.9862306535263871,0.17454085370939978,0.20554828002732795,0.11092841346598857,1.8529813381884388,0,,0,1098.5,6-3-4,0.00068116588502494,2022_02|8620220216010007
2022_02,8620220216030007,2-3-6,0.4,1,1,BANTE+BANTE+BANTE,0.030140730425274865,33.17769628971693,0.8493995987230378,0.2637226878872096,0.39309332077751424,0.048136984834603574,8.166139240506327,0,,0,63.2,3-6-2,0.011848119813531156,2022_02|8620220216030007
2022_02,5520220217030009,1-2-3,0.2571428571428571,1,1,BANTE+BANTE+BANTE,0.012139862357421167,82.37325684246282,0.9877632164435464,0.17394680239060537,0.21191755601916198,0.12525726001457474,1.6918584678804534,0,,0,291.1,1-2-3,0.002572649961193716,2022_02|5520220217030009
2022_02,7320220219030007,1-2-4,0.37142857142857144,1,1,BANTE+RYO+RYO,0.035512053057176786,28.159453309836323,0.8681074332358265,0.25155833761809787,0.37485705222245774,0.053700895776397896,6.980461811722912,0,,0,56.3,1-4-2,0.013311943527380809,2022_02|7320220219030007
2022_02,7320220219020008,5-6-7,0.34285714285714286,1,1,BANTE+RYO+RYO,0.011610838023885156,86.12642756214984,0.932398238291106,0.20978815208620016,0.287820133795291,0.09074132296994397,3.1718749999999996,0,,0,224.0,7-6-5,0.0033418329535100776,2022_02|7320220219020008
2022_02,7320220219020009,2-3-4,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.004795751945552713,208.5178740170952,0.9706809651704011,0.18477312876522373,0.2463264718381233,0.1031544143350741,2.3879392212725548,0,,0,631.8,3-2-4,0.0011813206565588156,2022_02|7320220219020009
2022_02,8520220221010008,4-5-7,0.2571428571428571,1,1,BANTE+BANTE+RYO,0.014153828042119695,70.65226432200167,0.9171329528191476,0.21548865027777342,0.3125810845731448,0.06130673959480238,5.0986414648552865,0,,0,169.3,7-4-5,0.004424218920267565,2022_02|8520220221010008
2022_02,8520220221010012,1-2-6,0.4,1,1,BANTE+BANTE+BANTE,0.008878990236450045,112.62541948686895,0.9715863292492918,0.18444939393806203,0.26617894300437195,0.11050712598414031,2.408703878902554,0,,0,317.1,2-1-6,0.0023634002360844114,2022_02|8520220221010012
2022_02,8120220224010003,1-3-6,0.22857142857142856,1,1,BANTE+RYO+RYO,0.009354852513456236,106.89639399034638,0.995586777827408,0.16934870596388246,0.2002813823008383,0.14300705626621799,1.4005,0,,0,400.0,1-3-6,0.0018736027926154865,2022_02|8120220224010003
2022_02,8120220224020003,1-3-6,0.2571428571428571,1,1,BANTE+BANTE+RYO,0.07377687553412765,13.554382626808597,0.8262282789283079,0.2700931265893926,0.3551013828038407,0.03798017781671595,9.349650349650348,0,,0,28.6,3-6-1,0.02619827052111557,2022_02|8120220224020003
2022_02,5320220224020009,2-3-6,0.37142857142857144,1,1,BANTE+BANTE+RYO,0.019842762916418396,50.39620763560981,0.8423306471030163,0.25544114394270506,0.36134377550992497,0.03422014710017795,10.559386973180075,0,,0,104.4,2-3-6,0.007170058868766953,2022_02|5320220224020009
2022_02,2520220224030001,1-3-4,0.4,1,1,BANTE+BANTE+RYO,0.02867897956675872,34.868744115257215,0.9036735999531958,0.2234724936928473,0.34852349886636474,0.04031569122021733,8.64485981308411,0,,0,74.9,1-3-4,0.00999529830252373,2022_02|2520220224030001
2022_02,2520220224030011,2-3-7,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.004279095666300224,233.6942377510845,0.9733595868380691,0.18123785839698678,0.23171544558368654,0.08166860123187755,2.8372647760402865,0,,0,754.6,3-7-2,0.0009915325590119785,2022_02|2520220224030011
2022_02,4220220225010012,1-4-7,0.22857142857142856,1,1,BANTE+BANTE+BANTE,0.005982855554217791,167.1442659676148,0.9831801931290811,0.17705424705540038,0.24183290372738414,0.12133817171130812,1.9930488511295619,0,,0,517.9,1-4-7,0.0014468513312579966,2022_02|4220220225010012
2024_01,3520240101030003,1-3-5,0.22857142857142856,1,1,BANTE+BANTE+RYO,0.00931166014477284,107.39223558984338,0.9985486272905121,0.16751472565742184,0.18071889678799158,0.14416718871317208,1.2535369413878283,0,,0,445.3,1-5-3,0.0016827929486280576,2024_01|3520240101030003
2024_01,3520240101020004,1-5-7,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.008516574885388152,117.41809512127878,0.9838865995609539,0.1766052097868181,0.23774271999773006,0.1248090072679132,1.9048522634860399,0,,0,368.9,5-1-7,0.0020247536783165355,2024_01|3520240101020004
2024_01,3520240101040004,1-5-7,0.22857142857142856,1,1,BANTE+BANTE+BANTE,0.006282341179477706,159.1763279693665,0.906173976936028,0.22519825298832366,0.3364497051549881,0.06955818538370752,4.836953455571227,0,,0,354.5,1-7-5,0.0021136918375183143,2024_01|3520240101040004
2024_01,2720240101030011,1-2-4,0.2571428571428571,1,1,BANTE+RYO+RYO,0.02059609131136378,48.55290185319073,0.920410005411894,0.21455683736028747,0.3172084423583997,0.0683007477726834,4.644289450741063,0,,0,114.7,1-2-4,0.006533254043549074,2024_01|2720240101030011
2024_01,8620240103010002,1-6-7,0.3142857142857143,1,1,BANTE+RYO+RYO,0.014407133676884449,69.41005910179426,0.8785494729627613,0.24335378194050988,0.37837235493527976,0.06279507330001255,6.025510204081634,0,,0,137.2,1-7-6,0.005451261097190145,2024_01|8620240103010002
2024_02,1320240202010005,2-3-5,0.34285714285714286,1,1,BANTE+RYO+RYO,0.0180754918341343,55.32352918395117,0.986943430572343,0.1746323525460651,0.22984143496205692,0.12519140962305275,1.8359201773835918,0,,0,180.4,5-3-2,0.00415449698080237,2024_02|1320240202010005
2024_03,1320240301030001,2-3-5,0.4,1,1,BANTE+RYO+RYO,0.0697101039592417,14.345122775669404,0.8620294250193717,0.25539471019071236,0.37930488640909904,0.055388690843021164,6.848056537102474,0,,0,28.3,3-5-2,0.026441383063826658,2024_03|1320240301030001
2024_03,2520240301020001,2-4-5,0.22857142857142856,1,1,BANTE+BANTE+RYO,0.06530536116052177,15.312678503407733,0.8942281004890397,0.22896019692925196,0.31587878892882487,0.04785642753804817,6.600550964187329,0,,0,36.3,5-4-2,0.020628578393945135,2024_03|2520240301020001
2024_03,2520240301030011,1-2-6,0.4,1,1,BANTE+BANTE+RYO,0.08954428475517719,11.167658580713416,0.7677588080652048,0.32191715153189415,0.48658335174093437,0.030126830993319188,16.151162790697676,0,,0,17.2,1-6-2,0.043570758205418766,2024_03|2520240301030011
2024_03,2520240301030011,2-3-5,0.34285714285714286,1,1,BANTE+RYO+RYO,0.010277414042497787,97.30074081524144,0.9667333971010675,0.18680642744741016,0.27652193129247976,0.08109300854295697,3.4099355328024274,0,,0,263.7,3-2-5,0.0028419303797239397,2024_03|2520240301030011
2024_04,5120240401020008,1-5-7,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.007646561758874897,130.77773142149294,0.803758170964153,0.30047716405997016,0.4696939970350712,0.050635884838916165,9.275911708253359,0,,0,208.4,1-5-7,0.0035915441561014745,2024_04|5120240401020008
2024_04,8120240401010005,1-2-3,0.37142857142857144,1,1,BANTE+BANTE+RYO,0.00926051846693095,107.98531459885014,0.9275911598888598,0.21362513190601368,0.3391696740502096,0.0808677069488903,4.19412997903564,0,,0,238.5,1-3-2,0.0031408870299649166,2024_04|8120240401010005
2024_05,1120240501010007,1-4-5,0.4,1,1,BANTE+BANTE+BANTE,0.013147781560206533,76.05845863964076,0.960615740698071,0.18963099361826993,0.25419788372512214,0.08588180459790894,2.9598572702943806,0,,0,224.2,4-1-5,0.003342138248284685,2024_05|1120240501010007
2024_05,8420240501020003,1-6-7,0.34285714285714286,1,1,BANTE+BANTE+RYO,0.020942425508340166,47.7499609394221,0.8087100451112911,0.2839801883040519,0.39362564385591675,0.034680000448396316,11.35022026431718,0,,0,90.8,7-1-6,0.008243475724624973,2024_05|8420240501020003
2024_05,6120240501020006,1-2-3,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.020731355999719148,48.23611152177153,0.9882384471420601,0.17398677688990527,0.23305449907872305,0.12634993829031857,1.8445161290322578,0,,0,155.0,2-1-3,0.004831535787737226,2024_05|6120240501020006
2024_06,4320240601020010,1-2-3,0.4,1,1,BANTE+BANTE+BANTE,0.006251681912971003,159.95695461171783,0.9819531531289994,0.17814767770785858,0.25279950535022233,0.1255249221721165,2.0139387539598728,0,,0,473.5,3-2-1,0.0015804220952060012,2024_06|4320240601020010
2024_06,4320240601010012,4-5-7,0.34285714285714286,1,1,BANTE+BANTE+RYO,0.009776869976335105,102.28222349489131,0.9906167839615297,0.17221828321927604,0.21627127997817594,0.12013940811581646,1.8001693480101608,0,,0,354.3,5-7-4,0.002114456183962192,2024_06|4320240601010012
2024_06,2220240601040009,1-3-8,0.2857142857142857,1,1,BANTE+RYO+RYO,0.008906320376894953,112.27981452297969,0.930344863711723,0.20622563601527524,0.26781159728990556,0.0642134524494346,4.17064629099013,0,,0,314.1,1-3-8,0.002385215886111871,2024_06|2220240601040009
2024_06,2220240601040009,1-5-8,0.39285714285714285,1,1,BANTE+BANTE+RYO,0.004419343856178342,226.27793458569138,0.9595379260333865,0.19072577570080446,0.2718950979744065,0.07654607558000744,3.552044907778668,0,,0,623.5,1-8-5,0.0012015979307582016,2024_06|2220240601040009
2024_06,5420240601010001,2-5-6,0.4,1,1,BANTE+RYO+RYO,0.007546803338353439,132.50643420346233,0.8849444825196108,0.23801683449941205,0.3505969365563508,0.05776962501548391,6.068880254327094,0,,0,283.1,5-2-6,0.0026458861312199573,2024_06|5420240601010001
2024_06,5320240601010002,1-5-6,0.4,1,1,BANTE+RYO+RYO,0.005290915475666664,189.0032083481731,0.9008053769658354,0.22777179829833624,0.3070959636796097,0.06781990818618291,4.528109398741046,0,,0,460.7,1-6-5,0.0016248187867472146,2024_06|5320240601010002
2024_06,5320240601010003,1-4-6,0.4,1,1,BANTE+BANTE+BANTE,0.005066831802579766,197.36198850943745,0.8182379708147939,0.28494718523152385,0.4371136308084262,0.044233840953562316,9.881882770870337,0,,0,337.8,1-4-6,0.002214781245921244,2024_06|5320240601010003
2024_06,5320240601020003,1-4-6,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.005498641863402513,181.8630899851347,0.951269782325421,0.19563421407647763,0.27758824351261363,0.08130081510055436,3.414335307331019,0,,0,489.7,1-4-6,0.0015263583365668282,2024_06|5320240601020003
2024_07,2420240703010004,1-2-4,0.3142857142857143,1,1,BANTE+RYO+RYO,0.01234482370949735,81.00561203078675,0.8233822949959502,0.2792908244084645,0.39216158582727784,0.04263285364524095,9.198576972833118,0,,0,154.6,2-4-1,0.004841165642674659,2024_07|2420240703010004
2024_07,2420240703020004,4-5-7,0.22857142857142856,1,1,BANTE+RYO+RYO,0.00408524874553198,244.78313617835286,0.9253549598732763,0.21414918087826804,0.33333722212305966,0.07464495426394806,4.465636363636364,0,,0,550.0,5-7-4,0.0013617654685173445,2024_07|2420240703020004
2024_07,1220240704010001,1-2-7,0.22857142857142856,1,1,BANTE+RYO+RYO,0.0032260030610123547,309.98110698822126,0.9675427486671161,0.18843652511837317,0.2919874152817121,0.1164108878779032,2.5082483314444026,0,,0,794.1,7-1-2,0.0009419522954758889,2024_07|1220240704010001
2024_08,7420240801020008,1-4-7,0.34285714285714286,1,1,BANTE+RYO+RYO,0.012009686983803365,83.26611687287361,0.857326309587166,0.26314248305460886,0.4248793574347473,0.05197615221454088,8.174505794137696,0,,0,146.7,7-1-4,0.005102668088670823,2024_08|7420240801020008
