month,period,race_id,ticket,odds,market_p,actual_hit,return_units,group_score_percentile,trio_mean_delta,unordered_role_set
2024_01,2024_H1,8520240101010007,6-2-1,1035.5,0.0007236591039807439,0,0.0,0.14285714285714285,1.8109523809523722,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101010007,2-4-5,370.2,0.0020241734256403574,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,2-5-4,435.0,0.0017226413843035868,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,4-2-5,212.6,0.00352468956807178,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,4-5-2,124.8,0.006004399055865869,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,5-2-4,249.4,0.003004607065645791,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,5-4-2,157.3,0.004763820738538209,0,0.0,0.5142857142857142,-0.569047619047628,BANTE+RYO+RYO
2024_01,2024_H1,8520240101010007,2-4-6,535.1,0.0014003905852589427,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101010007,2-6-4,873.6,0.000857771293695124,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101010007,4-2-6,311.2,0.0024079338116068777,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101010007,4-6-2,372.0,0.0020143790380969364,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101010007,6-2-4,1164.4,0.000643549469402319,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101010007,6-4-2,884.3,0.000847392290141423,0,0.0,0.5714285714285714,-0.819047619047628,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,1-2-6,12.4,0.06038900529561224,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,1-6-2,66.7,0.011226741614176788,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,2-1-6,6.7,0.11176472621874503,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,2-6-1,78.1,0.009588011084066476,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,6-1-2,291.1,0.0025723932176763714,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,6-2-1,310.7,0.002410118009866726,0,0.0,0.11428571428571428,3.674285714285702,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101020007,2-4-6,212.9,0.003517255357752897,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101020007,2-6-4,463.6,0.001615236552341656,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101020007,4-2-6,445.4,0.0016812385847902824,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101020007,4-6-2,1407.9,0.0005318727648736356,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101020007,6-2-4,1768.6,0.00042339910984145194,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101020007,6-4-2,2515.8,0.0002976483288280435,0,0.0,0.45714285714285713,0.5909523809523686,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,1-2-5,452.8,0.0016545955916842645,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,1-5-2,735.1,0.0010191822662421915,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,2-1-5,636.4,0.0011772484033856616,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,2-5-1,1262.6,0.0005933794423527919,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,5-1-2,804.2,0.0009316101515974073,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,5-2-1,1473.0,0.0005086224602271792,0,0.0,0.11428571428571428,2.1652380952381094,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,1-2-6,335.4,0.0022337533807830503,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,1-6-2,429.8,0.001743138399056852,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,2-1-6,226.8,0.0033033548673484783,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,2-6-1,198.6,0.0037724112986638214,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,6-1-2,417.0,0.0017966448055506833,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,6-2-1,207.2,0.0036158343818273888,0,0.0,0.2,1.7619047619047734,BANTE+BANTE+BANTE
2024_01,2024_H1,8520240101030007,2-4-5,858.7,0.0008724826876844472,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,2-5-4,1976.3,0.00037909269033782064,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,4-2-5,711.8,0.0010525440909168798,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,4-5-2,739.2,0.0010135293343001013,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,5-2-4,2075.4,0.000360991078305211,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
