month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_09,2220240901020005,OH_HIGH,2,0.0,monthly,3-4-5|4-5-7,4-5-3|4-5-7,4-5-3|4-5-7,2-4-7,0.0,1,0.0,200,0,BET
2024_09,7520240901010001,BASE,5,0.0,monthly,1-2-3|2-3-7,3-2-1|3-2-7,3-2-1|3-2-7,6-5-1,0.0,1,0.0,200,0,BET
2024_09,7520240901010001,OH_HIGH,5,0.0,monthly,1-2-3,3-2-1,3-2-1,6-5-1,0.0,1,0.0,100,0,BET
2024_09,7520240901030001,BASE,5,0.0,monthly,2-3-4,2-4-3,,4-2-5,0.0,0,0.0,0,0,odds_too_low
2024_09,7520240901030001,OH_HIGH,5,0.0,monthly,2-3-4,2-4-3,,4-2-5,0.0,0,0.0,0,0,odds_too_low
2024_09,7520240901010002,BASE,6,0.0,monthly,1-3-4,3-1-4,3-1-4,3-7-6,0.0,1,0.0,100,0,BET
2024_09,7520240901010002,OH_HIGH,6,0.0,monthly,1-3-4,3-1-4,3-1-4,3-7-6,0.0,1,0.0,100,0,BET
2024_09,7520240901030002,BASE,3,0.0,monthly,,,,3-7-5,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2024_09,7520240901030002,OH_HIGH,3,0.0,monthly,5-6-7,7-5-6,7-5-6,3-7-5,0.0,1,0.0,100,0,BET
2024_09,7520240901010005,BASE,4,0.0,monthly,1-2-6|2-6-7,2-1-6|2-6-7,2-1-6|2-6-7,2-4-6,0.0,1,0.0,200,0,BET
2024_09,7520240901010005,OH_HIGH,4,0.0,monthly,,,,2-4-6,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_09,7520240901030011,BASE,4,0.0,monthly,1-3-7,1-7-3,1-7-3,3-2-4,0.0,1,0.0,100,0,BET
2024_09,7520240901030011,OH_HIGH,4,0.0,monthly,1-3-7,1-7-3,1-7-3,3-2-4,0.0,1,0.0,100,0,BET
2024_09,8720240902010001,BASE,4,0.0,monthly,1-2-5,1-5-2,1-5-2,1-4-7,0.0,1,0.0,100,0,BET
2024_09,8720240902010001,OH_HIGH,4,0.0,monthly,1-2-5|1-5-7,1-5-2|1-5-7,1-5-2|1-5-7,1-4-7,0.0,1,0.0,200,0,BET
2024_09,8720240902030001,BASE,5,1.0,monthly,2-4-7|2-3-4,2-4-7|2-4-3,2-4-3,4-3-1,0.0,1,0.0,100,0,BET
2024_09,8720240902030001,OH_HIGH,5,1.0,monthly,2-4-7|2-3-4,2-4-7|2-4-3,2-4-3,4-3-1,0.0,1,0.0,100,0,BET
2024_09,8720240902010004,BASE,4,0.0,monthly,1-3-5,1-5-3,1-5-3,5-4-1,0.0,1,0.0,100,0,BET
2024_09,8720240902010004,OH_HIGH,4,0.0,monthly,1-3-5,1-5-3,1-5-3,5-4-1,0.0,1,0.0,100,0,BET
2024_09,8720240902020004,BASE,7,0.0,monthly,1-3-5,3-1-5,,3-4-7,0.0,0,0.0,0,0,odds_too_low
2024_09,8720240902020004,OH_HIGH,7,0.0,monthly,1-3-5,3-1-5,,3-4-7,0.0,0,0.0,0,0,odds_too_low
2024_09,8720240902030004,BASE,4,0.0,monthly,1-6-7,7-1-6,7-1-6,4-2-7,0.0,1,0.0,100,0,BET
2024_09,8720240902030004,OH_HIGH,4,0.0,monthly,1-6-7,7-1-6,7-1-6,4-2-7,0.0,1,0.0,100,0,BET
2024_09,8720240902010005,BASE,1,0.0,monthly,3-4-5,4-5-3,4-5-3,1-2-5,0.0,1,0.0,100,0,BET
2024_09,8720240902010005,OH_HIGH,1,0.0,monthly,2-4-7,4-7-2,4-7-2,1-2-5,0.0,1,0.0,100,0,BET
2024_09,8720240902020005,BASE,2,1.0,monthly,,,,1-6-7,0.0,0,0.0,0,0,ranking_cycle
2024_09,8720240902020005,OH_HIGH,2,1.0,monthly,1-5-7,1-5-7,1-5-7,1-6-7,0.0,1,0.0,100,0,BET
2024_09,4220240903010001,BASE,7,0.0,monthly,1-4-5,1-4-5,1-4-5,4-1-7,0.0,1,0.0,100,0,BET
2024_09,4220240903010001,OH_HIGH,7,0.0,monthly,1-4-5,1-4-5,1-4-5,4-1-7,0.0,1,0.0,100,0,BET
2024_09,4220240903020001,BASE,4,1.0,monthly,3-5-7,3-7-5,,7-3-5,1.0,0,0.0,0,0,odds_too_low
2024_09,4220240903020001,OH_HIGH,4,1.0,monthly,2-3-7,3-7-2,,7-3-5,0.0,0,0.0,0,0,odds_too_low
2024_09,4220240903010002,BASE,2,,repair_fetched,3-5-7,7-3-5,7-3-5,,,1,,100,0,BET
2024_09,4220240903010002,OH_HIGH,2,,repair_fetched,1-3-7,7-3-1,7-3-1,,,1,,100,0,BET
2024_09,4220240903020002,BASE,1,1.0,monthly,4-5-7,7-5-4,7-5-4,7-2-3,0.0,1,0.0,100,0,BET
2024_09,4220240903020002,OH_HIGH,1,1.0,monthly,4-5-7,7-5-4,7-5-4,7-2-3,0.0,1,0.0,100,0,BET
2024_09,4220240903030002,BASE,1,0.0,monthly,4-5-7,4-5-7,,5-4-1,0.0,0,0.0,0,0,odds_too_low
2024_09,4220240903030002,OH_HIGH,1,0.0,monthly,2-4-5,4-5-2,,5-4-1,0.0,0,0.0,0,0,odds_too_low
2024_09,4220240903020003,BASE,5,0.0,monthly,1-4-7,7-1-4,,1-7-5,0.0,0,0.0,0,0,odds_too_low
2024_09,4220240903020003,OH_HIGH,5,0.0,monthly,1-4-7,7-1-4,,1-7-5,0.0,0,0.0,0,0,odds_too_low
2024_09,4220240903020004,BASE,5,0.0,monthly,2-3-4,2-3-4,2-3-4,5-2-7,0.0,1,0.0,100,0,BET
2024_09,4220240903020004,OH_HIGH,5,0.0,monthly,2-3-7|2-3-4,2-3-7|2-3-4,2-3-7|2-3-4,5-2-7,0.0,1,0.0,200,0,BET
2024_09,4220240903030011,BASE,1,1.0,monthly,2-5-7,5-7-2,5-7-2,6-5-2,0.0,1,0.0,100,0,BET
2024_09,4220240903030011,OH_HIGH,1,1.0,monthly,2-5-7,5-7-2,5-7-2,6-5-2,0.0,1,0.0,100,0,BET
2024_09,6120240903010001,BASE,6,1.0,monthly,1-2-3,2-1-3,2-1-3,3-1-2,1.0,1,0.0,100,0,BET
2024_09,6120240903010001,OH_HIGH,6,1.0,monthly,1-2-3,2-1-3,2-1-3,3-1-2,1.0,1,0.0,100,0,BET
2024_09,6120240903020001,BASE,6,0.0,monthly,,,,6-1-3,0.0,0,0.0,0,0,ranking_cycle
2024_09,6120240903020001,OH_HIGH,6,0.0,monthly,1-2-3,2-1-3,2-1-3,6-1-3,0.0,1,0.0,100,0,BET
2024_09,6120240903030001,BASE,3,0.0,monthly,,,,1-3-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_09,6120240903030001,OH_HIGH,3,0.0,monthly,1-2-4,1-2-4,,1-3-4,0.0,0,0.0,0,0,odds_too_low
2024_09,6120240903010002,BASE,3,0.0,monthly,1-2-5,1-2-5,1-2-5,1-6-3,0.0,1,0.0,100,0,BET
2024_09,6120240903010002,OH_HIGH,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-6-3,0.0,1,0.0,100,0,BET
2024_09,6120240903020002,BASE,6,0.0,monthly,1-2-5,1-2-5,,1-2-6,0.0,0,0.0,0,0,odds_too_low
2024_09,6120240903020002,OH_HIGH,6,0.0,monthly,1-2-3|1-2-4,1-2-3|1-2-4,1-2-4,1-2-6,0.0,1,0.0,100,0,BET
2024_09,6120240903030002,BASE,4,1.0,monthly,1-2-5,1-5-2,1-5-2,7-3-1,0.0,1,0.0,100,0,BET
2024_09,6120240903030002,OH_HIGH,4,1.0,monthly,,,,7-3-1,0.0,0,0.0,0,0,ranking_cycle
2024_09,6120240903020003,BASE,1,0.0,monthly,2-3-6,2-3-6,2-3-6,2-3-1,0.0,1,0.0,100,0,BET
2024_09,6120240903020003,OH_HIGH,1,0.0,monthly,2-3-4|2-3-6,2-3-4|2-3-6,2-3-6,2-3-1,0.0,1,0.0,100,0,BET
2024_09,6120240903030004,BASE,5,1.0,monthly,1-3-4,4-1-3,4-1-3,1-2-3,0.0,1,0.0,100,0,BET
2024_09,6120240903030004,OH_HIGH,5,1.0,monthly,,,,1-2-3,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2024_09,6120240903010005,BASE,2,0.0,monthly,1-3-4,1-3-4,1-3-4,4-1-2,0.0,1,0.0,100,0,BET
2024_09,6120240903010005,OH_HIGH,2,0.0,monthly,1-4-5,1-4-5,1-4-5,4-1-2,0.0,1,0.0,100,0,BET
2024_09,6120240903020005,BASE,2,0.0,monthly,1-3-4|1-4-6,1-3-4|1-4-6,1-3-4|1-4-6,5-1-2,0.0,1,0.0,200,0,BET
2024_09,6120240903020005,OH_HIGH,2,0.0,monthly,1-4-5,1-4-5,1-4-5,5-1-2,0.0,1,0.0,100,0,BET
2024_09,6120240903030005,BASE,2,0.0,monthly,1-3-4,1-4-3,,1-2-4,0.0,0,0.0,0,0,odds_too_low
2024_09,6120240903030005,OH_HIGH,2,0.0,monthly,1-3-4,1-4-3,,1-2-4,0.0,0,0.0,0,0,odds_too_low
2024_09,6120240903010007,BASE,3,0.0,monthly,1-2-4,1-2-4,1-2-4,3-7-6,0.0,1,0.0,100,0,BET
2024_09,6120240903010007,OH_HIGH,3,0.0,monthly,1-2-5,1-2-5,1-2-5,3-7-6,0.0,1,0.0,100,0,BET
2024_09,6120240903020007,BASE,3,1.0,monthly,1-2-7,1-2-7,,2-1-7,1.0,0,0.0,0,0,odds_too_low
2024_09,6120240903020007,OH_HIGH,3,1.0,monthly,1-2-5|1-2-6,1-2-5|1-2-6,1-2-5|1-2-6,2-1-7,0.0,1,0.0,200,0,BET
