race_id,date,venue_slug,race_no,classes,n_players,expected_3rentan,true_line,n_lines,line_quality,line_source_url,parsed_3rentan,odds_quality,odds_snapshot_at,odds_snapshot_kind,bet_close_time,price_quality,price_usable,odds_source_url,context_quality,enriched_at
3520240101010001,2024-01-01,hiratsuka,1,"A1,A2",7,210,1-3-6/2-5/7-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101.html,210,full,2024-01-01 10:30,confirmed,10:23,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101010001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:02:34
3520240101020001,2024-01-01,hiratsuka,1,"A1,A2",7,210,1-3-6/2-5/7-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101.html,210,full,2024-01-02 11:00,confirmed,10:51,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101020001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:02:49
3520240101030001,2024-01-01,hiratsuka,1,"A1,A2",7,210,1-3-6/2-5/7-4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101.html,210,full,2024-01-03 11:00,confirmed,10:51,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101030001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:03:03
3520240101040001,2024-01-01,hiratsuka,1,A2,5,60,1-3/2-5/4,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101.html,60,full,2024-01-04 10:42,confirmed,10:35,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101040001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:03:18
3520240101010002,2024-01-01,hiratsuka,2,"A1,A2",7,210,2-7/1/4-5/3/6,5,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_2.html,210,full,2024-01-01 11:00,confirmed,10:51,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101010002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:03:32
3520240101020002,2024-01-01,hiratsuka,2,"A1,A2",7,210,2-7/1/4-5/3/6,5,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_2.html,210,full,2024-01-02 11:27,confirmed,11:19,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101020002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:03:46
3520240101030002,2024-01-01,hiratsuka,2,"A1,A2",7,210,2-7/1/4-5/3/6,5,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_2.html,210,full,2024-01-03 11:27,confirmed,11:19,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101030002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:04:02
3520240101040002,2024-01-01,hiratsuka,2,"A1,A2",6,120,2/1/4-5/3/6,5,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_2.html,120,full,2024-01-04 11:12,confirmed,11:04,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101040002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:04:16
3520240101010003,2024-01-01,hiratsuka,3,"A1,A2",7,210,6-1-4/5-2/7-3,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_3.html,210,full,2024-01-01 11:27,confirmed,11:19,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101010003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:04:32
3520240101020003,2024-01-01,hiratsuka,3,"A1,A2",7,210,6-1-4/5-2/7-3,3,full,https://sp.oddspark.com/keirin/yosou/hiratsuka/2024/0101_3.html,210,full,2024-01-02 11:57,confirmed,11:49,confirmed,True,https://keirin.kdreams.jp/hiratsuka/racedetail/3520240101020003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-02T05:04:49
