race_id,date,venue,race_no,line,target,result_source,head_bust,candidate_sets,orders,bets,bet_odds,actual,set_match,order_match,bet_hit,stake,pay
4220260601020003,2026-06-02,nagoya,3,4-1-6/3-5/7-2,3,repair_fetched,0,2-4-5,5-4-2,5-4-2,181.30,3-4-5,0,0,0,100,0
4220260601020004,2026-06-02,nagoya,4,5-3-1/7-2-4/6,7,repair_fetched,1,2-4-5,2-5-4,2-5-4,78.00,2-6-4,0,0,0,100,0
4220260601020005,2026-06-02,nagoya,5,1-7-5/3-4/6-2,1,repair_fetched,0,2-4-7,7-2-4,7-2-4,489.00,1-2-4,0,0,0,100,0
3620260531030002,2026-06-02,odawara,2,1-3-4/5-2-6,5,repair_fetched,0,2-3-4,2-3-4,2-3-4,95.00,3-5-4,0,0,0,100,0
3620260531030005,2026-06-02,odawara,5,4-2/5-1/6-7-3,6,repair_fetched,1,2-5-7,5-7-2,5-7-2,79.30,5-4-2,0,0,0,100,0
3620260531030007,2026-06-02,odawara,7,6-1/4-2-5/3-7,4,repair_fetched,1,1-2-5|2-5-7,2-1-5|2-5-7,2-1-5,52.70,6-1-5,0,0,0,100,0
3820260531030001,2026-06-02,shizuoka,1,1-3-6/4-2/5-7,1,repair_fetched,0,2-3-6,3-2-6,3-2-6,265.20,1-3-6,0,0,0,100,0
3820260531030002,2026-06-02,shizuoka,2,1-7/2-3-4/6-5,2,repair_fetched,1,1-3-4,3-1-4,3-1-4,60.20,5-7-6,0,0,0,100,0
3820260531030007,2026-06-02,shizuoka,7,1-5-2/6-3-4-7,1,repair_fetched,1,2-3-5|2-4-5,2-5-3|2-5-4,2-5-3|2-5-4,95.10|153.20,3-2-5,1,0,0,200,0
5520260601020007,2026-06-02,wakayama,7,2-4/6-5/3-7-1,3,repair_fetched,1,2-5-7,5-2-7,5-2-7,51.50,2-4-5,0,0,0,100,0
5520260601020008,2026-06-02,wakayama,8,5-1/6-2/3-7-4,3,repair_fetched,0,4-5-7,5-7-4,5-7-4,30.60,5-3-7,0,0,0,100,0
5520260601020009,2026-06-02,wakayama,9,1-7-4/5-2/6-3,1,repair_fetched,1,2-5-7,7-5-2,7-5-2,59.40,2-5-3,0,0,0,100,0
5520260601020010,2026-06-02,wakayama,10,1-6/7-2/5/3-4,3,repair_fetched,0,2-4-5,4-5-2,4-5-2,156.90,1-5-3,0,0,0,100,0
1220260602020002,2026-06-03,aomori,2,2-3/4-1/5/6/7,2,repair_fetched,0,1-3-7,7-3-1,7-3-1,221.50,4-1-2,0,0,0,100,0
1220260602020005,2026-06-03,aomori,5,5-3/7-1-4/2-6,5,repair_fetched,0,3-4-7,3-7-4,3-7-4,501.40,5-3-2,0,0,0,100,0
2220260603010003,2026-06-03,maebashi,3,1-4/5-2/6-3-7,1,repair_fetched,0,2-3-4,4-2-3,4-2-3,252.40,1-4-3,0,0,0,100,0
2220260603010005,2026-06-03,maebashi,5,7-1-6/2-4/5-3,7,repair_fetched,0,1-2-3,1-2-3,1-2-3,162.60,7-2-5,0,0,0,100,0
2220260603010007,2026-06-03,maebashi,7,2-1/3-6-5/4/7,3,repair_fetched,1,1-5-6,6-1-5,6-1-5,248.00,4-1-2,0,0,0,100,0
4220260601030002,2026-06-03,nagoya,2,7-1-3/5-4-2/6,5,repair_fetched,1,1-2-4|2-3-4,4-1-2|4-3-2,4-1-2|4-3-2,44.10|76.30,4-1-2,1,1,1,200,4410
4220260601030004,2026-06-03,nagoya,4,1-4-5/6-3/7-2,1,repair_fetched,1,3-4-5|2-4-5,4-3-5|4-5-2,4-3-5|4-5-2,94.10|152.30,5-4-6,0,0,0,200,0
4220260601030010,2026-06-03,nagoya,10,4-3/2-7/5-1-6,4,repair_fetched,1,2-3-7,3-2-7,3-2-7,44.80,3-1-5,0,0,0,100,0
4520260603010001,2026-06-03,toyohashi,1,4-2/3-1/7-5-6,4,repair_fetched,0,1-2-3,2-1-3,2-1-3,53.30,4-2-3,0,0,0,100,0
4520260603010004,2026-06-03,toyohashi,4,2-3/6-1/5-4/7,2,repair_fetched,1,1-3-4,3-1-4,3-1-4,290.10,1-4-7,0,0,0,100,0
4520260603010007,2026-06-03,toyohashi,7,7-6/3-1/2-4-5,3,repair_fetched,1,1-4-5,1-4-5,1-4-5,63.10,1-2-4,0,0,0,100,0
