race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
7520220501010001,2022-05-01,matsuyama,1,1,3,2,5.2,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,4,2,489.8,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,5,2,93.7,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,6,2,318.5,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,7,2,84.3,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,2,3,13.8,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,4,3,378.5,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,5,3,83.7,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,6,3,140.0,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,7,3,20.5,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,2,4,125.5,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,3,4,42.3,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,5,4,274.9,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
7520220501010001,2022-05-01,matsuyama,1,1,6,4,744.1,2022-05-01 20:51,confirmed,https://keirin.kdreams.jp/matsuyama/racedetail/7520220501010001/?kakeshikiType=3rentan&pageType=odds
