month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_08,8320240801010004,OH_HIGH,1,0.0,monthly,3-5-7,7-3-5,7-3-5,5-1-3,0.0,1,0.0,100,0,BET
2024_08,8320240801020004,BASE,1,0.0,monthly,2-3-7,7-2-3,7-2-3,1-7-3,0.0,1,0.0,100,0,BET
2024_08,8320240801020004,OH_HIGH,1,0.0,monthly,2-3-7,7-2-3,7-2-3,1-7-3,0.0,1,0.0,100,0,BET
2024_08,8320240801030004,BASE,5,1.0,monthly,1-2-7,1-7-2,1-7-2,1-6-2,0.0,1,0.0,100,0,BET
2024_08,8320240801030004,OH_HIGH,5,1.0,monthly,1-2-7,1-7-2,1-7-2,1-6-2,0.0,1,0.0,100,0,BET
2024_08,8320240801010005,BASE,7,1.0,monthly,1-2-4,4-1-2,4-1-2,5-6-3,0.0,1,0.0,100,0,BET
2024_08,8320240801010005,OH_HIGH,7,1.0,monthly,2-4-5,4-5-2,4-5-2,5-6-3,0.0,1,0.0,100,0,BET
2024_08,4620240801010008,BASE,5,0.0,monthly,1-3-7|1-3-4,1-3-7|1-3-4,1-3-7|1-3-4,1-5-6,0.0,1,0.0,200,0,BET
2024_08,4620240801010008,OH_HIGH,5,0.0,monthly,1-2-3,1-3-2,1-3-2,1-5-6,0.0,1,0.0,100,0,BET
2024_08,4620240801010009,BASE,7,1.0,monthly,3-4-5,3-4-5,3-4-5,3-4-1,0.0,1,0.0,100,0,BET
2024_08,4620240801010009,OH_HIGH,7,1.0,monthly,1-3-4,3-4-1,,3-4-1,1.0,0,0.0,0,0,odds_too_low
2024_08,4620240801020010,BASE,5,1.0,monthly,1-4-7,7-1-4,,7-1-3,0.0,0,0.0,0,0,odds_too_low
2024_08,4620240801020010,OH_HIGH,5,1.0,monthly,1-3-7|1-2-7,7-1-3|7-1-2,7-1-2,7-1-3,1.0,1,0.0,100,0,BET
2024_08,4620240801020011,BASE,7,0.0,monthly,1-3-5,3-1-5,3-1-5,3-1-7,0.0,1,0.0,100,0,BET
2024_08,4620240801020011,OH_HIGH,7,0.0,monthly,1-3-5,3-1-5,3-1-5,3-1-7,0.0,1,0.0,100,0,BET
2024_08,4620240801010012,BASE,5,0.0,monthly,2-4-7|2-6-7,2-7-4|2-7-6,2-7-4|2-7-6,5-2-1,0.0,1,0.0,200,0,BET
2024_08,4620240801010012,OH_HIGH,5,0.0,monthly,2-3-7,2-7-3,2-7-3,5-2-1,0.0,1,0.0,100,0,BET
2024_08,4620240801020012,BASE,1,0.0,monthly,3-4-7|2-3-7,3-7-4|3-7-2,3-7-4|3-7-2,1-7-5,0.0,1,0.0,200,0,BET
2024_08,4620240801020012,OH_HIGH,1,0.0,monthly,3-4-7,3-7-4,3-7-4,1-7-5,0.0,1,0.0,100,0,BET
2024_08,4620240801030012,BASE,3,0.0,monthly,4-5-6,5-4-6,5-4-6,5-2-3,0.0,1,0.0,100,0,BET
2024_08,4620240801030012,OH_HIGH,3,0.0,monthly,4-5-6,5-4-6,5-4-6,5-2-3,0.0,1,0.0,100,0,BET
2024_08,5620240803020001,BASE,2,1.0,monthly,3-5-7,5-7-3,5-7-3,7-4-6,0.0,1,0.0,100,0,BET
2024_08,5620240803020001,OH_HIGH,2,1.0,monthly,4-5-7|1-5-7,5-7-4|5-7-1,5-7-4|5-7-1,7-4-6,0.0,1,0.0,200,0,BET
2024_08,5620240803010002,BASE,5,0.0,monthly,3-4-7,3-4-7,3-4-7,5-3-7,0.0,1,0.0,100,0,BET
2024_08,5620240803010002,OH_HIGH,5,0.0,monthly,3-4-7,3-4-7,3-4-7,5-3-7,0.0,1,0.0,100,0,BET
2024_08,5620240803030002,BASE,5,1.0,monthly,1-3-4,3-4-1,,3-7-4,0.0,0,0.0,0,0,odds_too_low
2024_08,5620240803030002,OH_HIGH,5,1.0,monthly,,,,3-7-4,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2024_08,5620240803010003,BASE,4,0.0,monthly,2-3-7|2-3-5,2-3-7|2-3-5,2-3-7|2-3-5,2-4-7,0.0,1,0.0,200,0,BET
2024_08,5620240803010003,OH_HIGH,4,0.0,monthly,2-3-7|2-3-5,2-3-7|2-3-5,2-3-7|2-3-5,2-4-7,0.0,1,0.0,200,0,BET
2024_08,5620240803030003,BASE,3,1.0,monthly,4-5-7,7-5-4,7-5-4,4-5-7,1.0,1,0.0,100,0,BET
2024_08,5620240803030003,OH_HIGH,3,1.0,monthly,4-5-7,7-5-4,7-5-4,4-5-7,1.0,1,0.0,100,0,BET
2024_08,5620240803030004,BASE,1,0.0,monthly,2-4-7,4-7-2,4-7-2,7-1-5,0.0,1,0.0,100,0,BET
2024_08,5620240803030004,OH_HIGH,1,0.0,monthly,3-4-7,4-7-3,4-7-3,7-1-5,0.0,1,0.0,100,0,BET
2024_08,5620240803010005,BASE,7,0.0,monthly,2-3-4,2-3-4,2-3-4,5-1-7,0.0,1,0.0,100,0,BET
2024_08,5620240803010005,OH_HIGH,7,0.0,monthly,2-3-5|2-3-4,2-3-5|2-3-4,2-3-5|2-3-4,5-1-7,0.0,1,0.0,200,0,BET
2024_08,5620240803020005,BASE,7,0.0,monthly,1-4-5,1-4-5,,1-4-7,0.0,0,0.0,0,0,odds_too_low
2024_08,5620240803020005,OH_HIGH,7,0.0,monthly,1-4-5,1-4-5,,1-4-7,0.0,0,0.0,0,0,odds_too_low
2024_08,5620240803030008,BASE,1,0.0,monthly,4-5-7,7-5-4,7-5-4,6-7-1,0.0,1,0.0,100,0,BET
2024_08,5620240803030008,OH_HIGH,1,0.0,monthly,2-5-7,7-5-2,7-5-2,6-7-1,0.0,1,0.0,100,0,BET
2024_08,4220240803010001,BASE,2,0.0,monthly,,,,3-2-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_08,4220240803010001,OH_HIGH,2,0.0,monthly,,,,3-2-1,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2024_08,4220240803030001,BASE,2,0.0,monthly,1-3-5,1-3-5,1-3-5,5-2-3,0.0,1,0.0,100,0,BET
2024_08,4220240803030001,OH_HIGH,2,0.0,monthly,1-3-4,1-3-4,1-3-4,5-2-3,0.0,1,0.0,100,0,BET
2024_08,4220240803010004,BASE,1,0.0,monthly,2-3-5,3-2-5,3-2-5,1-3-4,0.0,1,0.0,100,0,BET
2024_08,4220240803010004,OH_HIGH,1,0.0,monthly,2-3-4|2-3-5,3-2-4|3-2-5,3-2-4|3-2-5,1-3-4,0.0,1,0.0,200,0,BET
2024_08,4220240803020004,BASE,1,0.0,monthly,2-3-5,3-2-5,3-2-5,1-4-3,0.0,1,0.0,100,0,BET
2024_08,4220240803020004,OH_HIGH,1,0.0,monthly,3-4-5,3-4-5,3-4-5,1-4-3,0.0,1,0.0,100,0,BET
2024_08,4220240803030005,BASE,1,0.0,monthly,2-3-7,2-3-7,,7-1-4,0.0,0,0.0,0,0,odds_too_low
2024_08,4220240803030005,OH_HIGH,1,0.0,monthly,2-3-4,2-3-4,,7-1-4,0.0,0,0.0,0,0,odds_too_low
2024_08,4220240803020006,BASE,1,1.0,monthly,2-3-4,2-3-4,2-3-4,3-5-2,0.0,1,0.0,100,0,BET
2024_08,4220240803020006,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,3-5-2,0.0,1,0.0,100,0,BET
2024_08,4220240803030006,BASE,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-7-6,0.0,1,0.0,100,0,BET
2024_08,4220240803030006,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-7-6,0.0,1,0.0,100,0,BET
2024_08,4220240803010007,BASE,4,0.0,monthly,,,,3-4-7,0.0,0,0.0,0,0,ranking_cycle
2024_08,4220240803010007,OH_HIGH,4,0.0,monthly,1-2-7|1-3-7,1-2-7|1-7-3,1-2-7|1-7-3,3-4-7,0.0,1,0.0,200,0,BET
