month,period,race_id,ticket,odds,market_p,actual_hit,return_units,group_score_percentile,trio_mean_delta,unordered_role_set,trio_key,odds_rank_ascending
2025_03,2025_H1,2220250321030009,2-1-3,1551.9,0.0004827219987205,0,0.0,0.7714285714285715,-1.1880952380952483,RYO+RYO+RYO,1-2-3,5
2025_03,2025_H1,2220250321030009,2-3-1,1631.8,0.0004590858376114,0,0.0,0.7714285714285715,-1.1880952380952483,RYO+RYO+RYO,1-2-3,6
2025_03,2025_H1,2220250321030009,3-4-1,206.4,0.0036295361909611,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,1
2025_03,2025_H1,2220250321030009,4-1-3,212.9,0.0035187236722141,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,2
2025_03,2025_H1,2220250321030009,4-3-1,262.9,0.0028495103454331,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,3
2025_03,2025_H1,2220250321030009,3-1-4,268.0,0.0027952845888596,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,4
2025_03,2025_H1,2220250321030009,1-4-3,347.8,0.0021539283203403,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,5
2025_03,2025_H1,2220250321030009,1-3-4,404.2,0.0018533801826184,0,0.0,0.1428571428571428,1.651904761904755,BANTE+RYO+RYO,1-3-4,6
2025_06,2025_H1,2220250620030002,1-7-4,2.6,0.2871699850058621,0,0.0,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,1
2025_06,2025_H1,2220250620030002,7-1-4,9.7,0.0769733980428084,0,0.0,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,2
2025_06,2025_H1,2220250620030002,1-4-7,16.4,0.0455269488423927,1,16.4,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,3
2025_06,2025_H1,2220250620030002,7-4-1,107.8,0.0069261777459669,0,0.0,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,4
2025_06,2025_H1,2220250620030002,4-1-7,218.0,0.0034249631239231,0,0.0,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,5
2025_06,2025_H1,2220250620030002,4-7-1,342.1,0.0021825254633593,0,0.0,0.1714285714285714,1.1476190476190358,BANTE+BANTE+BANTE,1-4-7,6
2025_06,2025_H1,2220250626010005,3-2-7,279.1,0.0026848619193047,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,1
2025_06,2025_H1,2220250626010005,2-3-7,324.3,0.0023106535975268,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,2
2025_06,2025_H1,2220250626010005,3-7-2,366.3,0.0020457137910946,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,3
2025_06,2025_H1,2220250626010005,2-7-3,534.7,0.0014014306371385,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,4
2025_06,2025_H1,2220250626010005,7-3-2,649.2,0.0011542590290788,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,5
2025_06,2025_H1,2220250626010005,7-2-3,747.6,0.0010023340846414,0,0.0,0.3428571428571428,0.7576190476190353,BANTE+BANTE+RYO,2-3-7,6
2025_06,2025_H1,2220250626010005,3-5-7,192.9,0.003884629142965,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,1
2025_06,2025_H1,2220250626010005,3-7-5,269.1,0.0027846338226605,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,2
2025_06,2025_H1,2220250626010005,5-3-7,282.6,0.0026516099139347,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,3
2025_06,2025_H1,2220250626010005,7-3-5,416.7,0.0017982840453034,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,4
2025_06,2025_H1,2220250626010005,5-7-3,479.6,0.001562437367969,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,5
2025_06,2025_H1,2220250626010005,7-5-3,481.7,0.0015556258286858,0,0.0,0.1142857142857142,1.9809523809523693,BANTE+BANTE+BANTE,3-5-7,6
2025_06,2025_H1,2220250626030011,7-2-4,32.1,0.0233420052628788,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,1
2025_06,2025_H1,2220250626030011,7-4-2,45.6,0.0164315431784739,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,2
2025_06,2025_H1,2220250626030011,4-7-2,50.3,0.0148961902373441,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,3
2025_06,2025_H1,2220250626030011,2-7-4,76.8,0.0097562287622189,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,4
2025_06,2025_H1,2220250626030011,4-2-7,86.9,0.0086223057415237,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,5
2025_06,2025_H1,2220250626030011,2-4-7,152.8,0.0049036542469791,0,0.0,0.0571428571428571,4.593333333333348,BANTE+BANTE+BANTE,2-4-7,6
2025_08,2025_H2,2220250812010002,4-2-3,237.6,0.0031444107510423,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,1
2025_08,2025_H2,2220250812010002,2-4-3,387.0,0.0019305219494771,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,2
2025_08,2025_H2,2220250812010002,4-3-2,696.8,0.001072204354833,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,3
2025_08,2025_H2,2220250812010002,2-3-4,987.7,0.0007564159101424,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,4
2025_08,2025_H2,2220250812010002,3-4-2,1577.6,0.0004735750471904,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,5
2025_08,2025_H2,2220250812010002,3-2-4,1877.5,0.0003979291581612,0,0.0,0.2285714285714285,1.0200000000000102,BANTE+BANTE+RYO,2-3-4,6
2025_08,2025_H2,2220250812010002,4-7-3,518.6,0.0014406324613337,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,1
2025_08,2025_H2,2220250812010002,7-4-3,802.7,0.0009307487161425,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,2
2025_08,2025_H2,2220250812010002,4-3-7,1023.3,0.0007301006493185,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,3
2025_08,2025_H2,2220250812010002,7-3-4,1682.8,0.0004439695712191,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,4
2025_08,2025_H2,2220250812010002,3-4-7,2205.7,0.000338718771568,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,5
2025_08,2025_H2,2220250812010002,3-7-4,2342.1,0.0003189923549155,0,0.0,0.6,-0.2666666666666562,BANTE+RYO+RYO,3-4-7,6
2025_08,2025_H2,2220250812030002,4-3-2,23.0,0.0325730711220371,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,1
2025_08,2025_H2,2220250812030002,4-2-3,50.2,0.0149239170479453,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,2
2025_08,2025_H2,2220250812030002,2-4-3,52.3,0.0143246775488882,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,3
2025_08,2025_H2,2220250812030002,3-4-2,53.1,0.0141088631978692,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,4
2025_08,2025_H2,2220250812030002,2-3-4,94.9,0.0078944218736233,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,5
2025_08,2025_H2,2220250812030002,3-2-4,145.8,0.0051384131399647,0,0.0,0.2,3.671428571428564,BANTE+BANTE+RYO,2-3-4,6
2025_08,2025_H2,2220250812030002,2-3-6,384.9,0.0019464292954192,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,1
2025_08,2025_H2,2220250812030002,3-2-6,726.7,0.0010309352357325,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,2
2025_08,2025_H2,2220250812030002,2-6-3,775.4,0.0009661860147109,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,3
2025_08,2025_H2,2220250812030002,3-6-2,1256.3,0.0005963389602856,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,4
2025_08,2025_H2,2220250812030002,6-2-3,1724.1,0.0004345343285232,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,5
2025_08,2025_H2,2220250812030002,6-3-2,1742.7,0.0004298965030165,0,0.0,0.4571428571428571,-0.1485714285714342,BANTE+RYO+RYO,2-3-6,6
2025_08,2025_H2,2220250812030011,2-4-3,528.0,0.0014187379569913,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,1
2025_08,2025_H2,2220250812030011,4-2-3,609.9,0.0012282237109221,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,2
2025_08,2025_H2,2220250812030011,2-3-4,708.5,0.0010572951888375,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,3
2025_08,2025_H2,2220250812030011,4-3-2,913.0,0.0008204749630793,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,4
2025_08,2025_H2,2220250812030011,3-4-2,1541.6,0.000485919590874,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,5
2025_08,2025_H2,2220250812030011,3-2-4,1565.2,0.0004785929218575,0,0.0,0.1142857142857142,2.1080952380952453,BANTE+BANTE+RYO,2-3-4,6
2025_08,2025_H2,2220250812030011,7-3-2,338.2,0.0022149427595843,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,1
2025_08,2025_H2,2220250812030011,7-2-3,491.6,0.0015237869025455,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,2
2025_08,2025_H2,2220250812030011,3-7-2,517.3,0.0014480835903564,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,3
2025_08,2025_H2,2220250812030011,2-7-3,547.8,0.0013674582717988,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,4
2025_08,2025_H2,2220250812030011,2-3-7,607.5,0.001233075952743,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,5
2025_08,2025_H2,2220250812030011,3-2-7,1002.5,0.000747225577348,0,0.0,0.5142857142857142,0.0347619047619124,BANTE+RYO+RYO,2-3-7,6
2025_08,2025_H2,2220250818010003,3-2-6,314.9,0.0023780297748437,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,1
2025_08,2025_H2,2220250818010003,2-3-6,321.4,0.0023299364533238,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,2
2025_08,2025_H2,2220250818010003,2-6-3,382.3,0.0019587799531736,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,3
2025_08,2025_H2,2220250818010003,6-2-3,444.2,0.0016858207476323,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,4
2025_08,2025_H2,2220250818010003,3-6-2,493.4,0.0015177170168185,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,5
2025_08,2025_H2,2220250818010003,6-3-2,586.2,0.001277450658646,0,0.0,0.3428571428571428,0.6923809523809581,BANTE+RYO+RYO,2-3-6,6
2025_08,2025_H2,2220250818010003,3-5-6,604.8,0.0012381639816439,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,1
2025_08,2025_H2,2220250818010003,3-6-5,717.4,0.0010438271202931,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,2
2025_08,2025_H2,2220250818010003,6-3-5,934.4,0.0008014143579818,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,3
2025_08,2025_H2,2220250818010003,5-6-3,957.9,0.000781753393985,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,4
2025_08,2025_H2,2220250818010003,6-5-3,1011.6,0.0007402546224775,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,5
2025_08,2025_H2,2220250818010003,5-3-6,1036.1,0.0007227502906073,0,0.0,0.6285714285714286,-0.4009523809523709,RYO+RYO+RYO,3-5-6,6
2025_08,2025_H2,2220250818010006,1-3-6,253.5,0.0029540600821492,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,1
2025_08,2025_H2,2220250818010006,3-1-6,474.2,0.0015791949194956,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,2
2025_08,2025_H2,2220250818010006,1-6-3,493.8,0.0015165132256477,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,3
2025_08,2025_H2,2220250818010006,3-6-1,860.4,0.0008703559168117,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,4
2025_08,2025_H2,2220250818010006,6-1-3,1299.6,0.0005762190141773,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,5
2025_08,2025_H2,2220250818010006,6-3-1,1411.9,0.0005303875846907,0,0.0,0.3142857142857143,0.935714285714288,BANTE+RYO+RYO,1-3-6,6
2025_08,2025_H2,2220250818010006,1-6-7,1493.3,0.0005014760803755,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,1
2025_08,2025_H2,2220250818010006,1-7-6,1953.5,0.0003833397649474,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,2
2025_08,2025_H2,2220250818010006,6-1-7,3376.3,0.0002217973020243,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,3
2025_08,2025_H2,2220250818010006,6-7-1,3834.8,0.0001952785623304,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,4
2025_08,2025_H2,2220250818010006,7-1-6,5092.1,0.0001470619647738,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,5
2025_08,2025_H2,2220250818010006,7-6-1,5752.2,0.0001301857082203,0,0.0,0.7714285714285715,-1.567619047619047,BANTE+BANTE+RYO,1-6-7,6
2025_08,2025_H2,2220250818010006,4-3-6,641.7,0.0011669849319383,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,1
2025_08,2025_H2,2220250818010006,3-4-6,714.0,0.0010488154493345,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,2
2025_08,2025_H2,2220250818010006,3-6-4,757.6,0.0009884559540982,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,3
2025_08,2025_H2,2220250818010006,4-6-3,952.8,0.0007859511238715,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,4
2025_08,2025_H2,2220250818010006,6-3-4,1222.9,0.0006123593350436,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,5
2025_08,2025_H2,2220250818010006,6-4-3,1941.3,0.0003857488439833,0,0.0,0.6,-0.3742857142857143,BANTE+BANTE+RYO,3-4-6,6
2025_08,2025_H2,2220250818010006,4-6-7,2546.0,0.0002941297057442,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,1
2025_08,2025_H2,2220250818010006,4-7-6,2823.8,0.0002651937923453,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,2
2025_08,2025_H2,2220250818010006,6-7-4,3570.3,0.0002097454641976,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,3
2025_08,2025_H2,2220250818010006,6-4-7,3834.8,0.0001952785623304,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,4
2025_08,2025_H2,2220250818010006,7-4-6,5449.4,0.0001374195747834,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,5
2025_08,2025_H2,2220250818010006,7-6-4,5449.4,0.0001374195747834,0,0.0,0.9714285714285714,-2.8776190476190493,BANTE+BANTE+BANTE,4-6-7,6
2025_08,2025_H2,2220250818020003,3-2-6,180.9,0.0041393456334218,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,1
2025_08,2025_H2,2220250818020003,2-3-6,482.8,0.0015509685689437,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,2
2025_08,2025_H2,2220250818020003,3-6-2,633.8,0.0011814572816125,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,3
2025_08,2025_H2,2220250818020003,2-6-3,972.6,0.0007699029663644,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,4
2025_08,2025_H2,2220250818020003,6-3-2,2063.8,0.0003628295499011,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,5
2025_08,2025_H2,2220250818020003,6-2-3,2089.3,0.0003584011990073,0,0.0,0.2857142857142857,1.292857142857135,BANTE+BANTE+BANTE,2-3-6,6
2025_08,2025_H2,2220250818020003,3-5-6,459.8,0.0016285507287647,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,1
2025_08,2025_H2,2220250818020003,5-3-6,545.0,0.0013739589451119,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,2
2025_08,2025_H2,2220250818020003,3-6-5,879.1,0.0008517889035218,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,3
2025_08,2025_H2,2220250818020003,5-6-3,1552.6,0.0004822926865168,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,4
2025_08,2025_H2,2220250818020003,6-3-5,3679.0,0.000203535641502,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,5
2025_08,2025_H2,2220250818020003,6-5-3,4573.8,0.0001637167399287,0,0.0,0.6285714285714286,-0.6771428571428638,BANTE+BANTE+RYO,3-5-6,6
2025_08,2025_H2,2220250818020006,1-6-7,1056.0,0.000709366192151,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,1
2025_08,2025_H2,2220250818020006,1-7-6,1439.7,0.0005203102722175,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,2
2025_08,2025_H2,2220250818020006,6-1-7,2593.6,0.0002888227555951,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,3
2025_08,2025_H2,2220250818020006,6-7-1,2867.7,0.0002612165494687,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,4
2025_08,2025_H2,2220250818020006,7-1-6,4641.2,0.0001614002195362,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,5
2025_08,2025_H2,2220250818020006,7-6-1,6532.0,0.0001146801437402,0,0.0,0.7428571428571429,-0.9261904761904608,BANTE+BANTE+RYO,1-6-7,6
2025_08,2025_H2,2220250818020006,4-6-7,961.1,0.0007794097377084,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,1
2025_08,2025_H2,2220250818020006,6-4-7,1451.5,0.0005160803988367,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,2
2025_08,2025_H2,2220250818020006,4-7-6,2799.4,0.0002675897331255,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,3
2025_08,2025_H2,2220250818020006,6-7-4,2939.4,0.0002548447638673,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,4
2025_08,2025_H2,2220250818020006,7-6-4,4703.1,0.0001592759454214,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,5
2025_08,2025_H2,2220250818020006,7-4-6,4831.9,0.0001550302570234,0,0.0,0.9714285714285714,-2.259523809523794,BANTE+BANTE+BANTE,4-6-7,6
2025_08,2025_H2,2220250818030003,2-3-6,85.0,0.0088055502094715,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,1
2025_08,2025_H2,2220250818030003,2-6-3,133.0,0.0056276072767299,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,2
2025_08,2025_H2,2220250818030003,3-2-6,427.4,0.0017512207950516,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,3
2025_08,2025_H2,2220250818030003,6-2-3,781.1,0.0009582278425362,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,4
2025_08,2025_H2,2220250818030003,3-6-2,965.8,0.0007749759451284,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,5
2025_08,2025_H2,2220250818030003,6-3-2,1454.9,0.000514448943436,0,0.0,0.6,-0.3699999999999903,BANTE+BANTE+BANTE,2-3-6,6
2025_08,2025_H2,2220250818030006,3-2-4,142.1,0.0052717252678121,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,1
2025_08,2025_H2,2220250818030006,3-4-2,161.3,0.0046442167424433,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,2
2025_08,2025_H2,2220250818030006,2-3-4,242.9,0.0030840352431293,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,3
2025_08,2025_H2,2220250818030006,4-3-2,257.4,0.0029103036540641,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,4
2025_08,2025_H2,2220250818030006,4-2-3,266.5,0.0028109274317302,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,5
2025_08,2025_H2,2220250818030006,2-4-3,338.4,0.0022136884177189,0,0.0,0.1142857142857142,2.4452380952380963,BANTE+RYO+RYO,2-3-4,6
2025_08,2025_H2,2220250818030006,4-2-7,653.3,0.0011466587487465,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,1
2025_08,2025_H2,2220250818030006,2-4-7,725.3,0.0010328307742397,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,2
2025_08,2025_H2,2220250818030006,2-7-4,870.0,0.0008610484604093,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,3
2025_08,2025_H2,2220250818030006,4-7-2,1789.2,0.0004186855357456,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,4
2025_08,2025_H2,2220250818030006,7-2-4,2725.8,0.0002748228632167,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,5
2025_08,2025_H2,2220250818030006,7-4-2,3060.5,0.0002447679008515,0,0.0,0.6,-0.4247619047619035,BANTE+RYO+RYO,2-4-7,6
2025_08,2025_H2,2220250818030006,3-4-6,315.7,0.002372860818993,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,1
2025_08,2025_H2,2220250818030006,4-3-6,526.2,0.0014236263028432,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,2
2025_08,2025_H2,2220250818030006,3-6-4,572.9,0.0013075792643674,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,3
2025_08,2025_H2,2220250818030006,4-6-3,817.1,0.0009167937346176,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,4
2025_08,2025_H2,2220250818030006,6-3-4,1155.3,0.0006484135380906,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,5
2025_08,2025_H2,2220250818030006,6-4-3,1357.6,0.0005517915148468,0,0.0,0.5428571428571428,-0.0580952380952339,BANTE+BANTE+RYO,3-4-6,6
2025_08,2025_H2,2220250818030006,4-6-7,819.0,0.0009146668627058,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,1
2025_08,2025_H2,2220250818030006,6-7-4,1029.2,0.0007278586868986,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,2
2025_08,2025_H2,2220250818030006,6-4-7,1395.6,0.0005367670969877,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,3
2025_08,2025_H2,2220250818030006,4-7-6,1744.5,0.0004294136775902,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,4
2025_08,2025_H2,2220250818030006,7-6-4,2101.8,0.0003564145782453,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,5
2025_08,2025_H2,2220250818030006,7-4-6,2528.3,0.0002962908517802,0,0.0,0.9714285714285714,-2.9280952380952336,BANTE+BANTE+RYO,4-6-7,6
2025_09,2025_H2,2220250901020008,3-4-6,376.8,0.0019844130064307,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,1
2025_09,2025_H2,2220250901020008,3-6-4,384.6,0.0019441675008401,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,2
2025_09,2025_H2,2220250901020008,4-3-6,576.5,0.0012970109641337,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,3
2025_09,2025_H2,2220250901020008,6-3-4,1125.4,0.0006644098283482,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,4
2025_09,2025_H2,2220250901020008,4-6-3,1166.0,0.0006412751465035,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,5
2025_09,2025_H2,2220250901020008,6-4-3,1638.3,0.0004564040901075,0,0.0,0.6857142857142857,-0.7376190476190487,BANTE+BANTE+BANTE,3-4-6,6
2025_09,2025_H2,2220250901020008,4-5-6,398.8,0.0018749418776908,0,0.0,1.0,-2.887619047619049,BANTE+BANTE+RYO,4-5-6,1
2025_09,2025_H2,2220250901020008,5-4-6,895.7,0.0008347960487028,0,0.0,1.0,-2.887619047619049,BANTE+BANTE+RYO,4-5-6,2
2025_09,2025_H2,2220250901020008,4-6-5,1287.8,0.0005806234048944,0,0.0,1.0,-2.887619047619049,BANTE+BANTE+RYO,4-5-6,3
2025_09,2025_H2,2220250901020008,6-4-5,1931.8,0.0003870622325412,0,0.0,1.0,-2.887619047619049,BANTE+BANTE+RYO,4-5-6,4
