month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_01,2420240101030008,OH_HIGH,3,0,monthly,1-4-7,1-7-4,1-7-4,7-3-6,0,1,0,100,0,BET
2024_01,2420240101020010,BASE,5,0,monthly,1-2-3|1-2-7,1-3-2|1-7-2,1-3-2|1-7-2,1-2-5,0,1,0,200,0,BET
2024_01,2420240101020010,OH_HIGH,5,0,monthly,1-2-3|1-2-7,1-3-2|1-7-2,1-3-2|1-7-2,1-2-5,0,1,0,200,0,BET
2024_01,2420240101020011,BASE,7,1,monthly,1-4-5,1-4-5,,4-1-5,1,0,0,0,0,odds_too_low
2024_01,2420240101020011,OH_HIGH,7,1,monthly,1-4-5,1-4-5,,4-1-5,1,0,0,0,0,odds_too_low
2024_01,2420240101020012,BASE,4,0,monthly,1-2-7,2-7-1,,7-2-4,0,0,0,0,0,odds_too_low
2024_01,2420240101020012,OH_HIGH,4,0,monthly,1-2-7|2-5-7,2-7-1|2-7-5,,7-2-4,0,0,0,0,0,odds_too_low
2024_01,8620240103020001,BASE,4,0,monthly,1-2-5,2-5-1,2-5-1,2-4-3,0,1,0,100,0,BET
2024_01,8620240103020001,OH_HIGH,4,0,monthly,1-2-5,2-5-1,2-5-1,2-4-3,0,1,0,100,0,BET
2024_01,8620240103010002,BASE,1,0,monthly,4-5-7,7-4-5,7-4-5,1-4-3,0,1,0,100,0,BET
2024_01,8620240103010002,OH_HIGH,1,0,monthly,4-5-7,7-4-5,7-4-5,1-4-3,0,1,0,100,0,BET
2024_01,8620240103020002,BASE,3,1,monthly,1-2-5,2-1-5,2-1-5,2-5-1,1,1,0,100,0,BET
2024_01,8620240103020002,OH_HIGH,3,1,monthly,1-2-5,2-1-5,2-1-5,2-5-1,1,1,0,100,0,BET
2024_01,8620240103010003,BASE,7,1,monthly,1-2-5,2-1-5,2-1-5,1-4-5,0,1,0,100,0,BET
2024_01,8620240103010003,OH_HIGH,7,1,monthly,1-2-5,2-1-5,2-1-5,1-4-5,0,1,0,100,0,BET
2024_01,8620240103020003,BASE,3,1,monthly,1-2-5,5-1-2,,1-5-2,1,0,0,0,0,odds_too_low
2024_01,8620240103020003,OH_HIGH,3,1,monthly,1-2-5,5-1-2,,1-5-2,1,0,0,0,0,odds_too_low
2024_01,8620240103010004,BASE,1,0,monthly,3-4-5,3-4-5,3-4-5,1-3-5,0,1,0,100,0,BET
2024_01,8620240103010004,OH_HIGH,1,0,monthly,3-4-5,3-4-5,3-4-5,1-3-5,0,1,0,100,0,BET
