race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
6220260228020001,2026-03-01,hiroshima,1,1,3,2,465.4,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,4,2,976.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,5,2,32.4,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,6,2,843.2,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,7,2,173.7,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,2,3,316.2,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,4,3,2431.0,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,5,3,59.4,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,6,3,633.8,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,7,3,678.0,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,2,4,363.0,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,3,4,1450.8,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,5,4,263.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,6,4,2004.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,7,4,978.6,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,2,5,98.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,3,5,251.8,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,4,5,1085.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,6,5,408.0,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,7,5,203.3,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,2,6,562.1,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,3,6,429.1,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,4,6,2626.6,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,5,6,83.4,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,7,6,1283.7,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,2,7,145.8,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,3,7,761.7,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,4,7,1904.2,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,5,7,77.5,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,1,6,7,1792.2,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,2,3,1,203.3,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,2,4,1,219.4,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,2,5,1,47.7,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
6220260228020001,2026-03-01,hiroshima,1,2,6,1,741.9,2026-03-01 09:01,confirmed,https://keirin.kdreams.jp/hiroshima/racedetail/6220260228020001/?kakeshikiType=3rentan&pageType=odds
