split,month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
TRAIN,2025_08,7420250803030001,OH_TOP,5,1.0,monthly,,,,7-3-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_08,7420250803010002,BASE,1,,repair_fetched,3-5-7,5-3-7,5-3-7,,,1,,100,0,BET
TRAIN,2025_08,7420250803010002,OH_EQ,1,,repair_fetched,,,,,,0,,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_08,7420250803010002,OH_HIGH,1,,repair_fetched,3-4-5|2-3-5,5-3-4|5-3-2,5-3-2,,,1,,100,0,BET
TRAIN,2025_08,7420250803010002,OH_TOP,1,,repair_fetched,3-4-5|2-3-5,5-3-4|5-3-2,5-3-2,,,1,,100,0,BET
TRAIN,2025_08,7420250803020002,BASE,4,0.0,monthly,3-5-7,5-7-3,5-7-3,4-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020002,OH_EQ,4,0.0,monthly,3-5-7,5-7-3,5-7-3,4-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020002,OH_HIGH,4,0.0,monthly,,,,4-5-3,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_08,7420250803020002,OH_TOP,4,0.0,monthly,1-5-7,5-7-1,5-7-1,4-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030002,BASE,2,1.0,monthly,3-5-7,7-3-5,7-3-5,3-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030002,OH_EQ,2,1.0,monthly,,,,3-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_08,7420250803030002,OH_HIGH,2,1.0,monthly,1-3-7,7-3-1,7-3-1,3-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030002,OH_TOP,2,1.0,monthly,1-3-7,7-3-1,7-3-1,3-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803010003,BASE,4,1.0,monthly,1-3-7,1-7-3,1-7-3,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803010003,OH_EQ,4,1.0,monthly,1-3-7,1-7-3,1-7-3,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803010003,OH_HIGH,4,1.0,monthly,1-3-7,1-7-3,1-7-3,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803010003,OH_TOP,4,1.0,monthly,1-3-7,1-7-3,1-7-3,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020003,BASE,4,1.0,monthly,3-5-7,5-7-3,5-7-3,5-2-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020003,OH_EQ,4,1.0,monthly,3-5-7,5-7-3,5-7-3,5-2-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020003,OH_HIGH,4,1.0,monthly,3-5-7,5-7-3,5-7-3,5-2-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020003,OH_TOP,4,1.0,monthly,3-5-7,5-7-3,5-7-3,5-2-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020004,BASE,7,1.0,monthly,1-2-4,2-1-4,2-1-4,2-4-1,1.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020004,OH_EQ,7,1.0,monthly,1-2-4,2-1-4,2-1-4,2-4-1,1.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020004,OH_HIGH,7,1.0,monthly,1-2-4,2-1-4,2-1-4,2-4-1,1.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020004,OH_TOP,7,1.0,monthly,1-2-4,2-1-4,2-1-4,2-4-1,1.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803020005,BASE,5,1.0,monthly,2-4-7,7-2-4,,7-2-4,1.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,7420250803020005,OH_EQ,5,1.0,monthly,2-4-7,7-2-4,,7-2-4,1.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,7420250803020005,OH_HIGH,5,1.0,monthly,2-4-7,7-2-4,,7-2-4,1.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,7420250803020005,OH_TOP,5,1.0,monthly,2-4-7,7-2-4,,7-2-4,1.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,7420250803030011,BASE,2,0.0,monthly,4-5-7,5-4-7,5-4-7,5-2-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030011,OH_EQ,2,0.0,monthly,4-5-7,5-4-7,5-4-7,5-2-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030011,OH_HIGH,2,0.0,monthly,4-5-7,5-4-7,5-4-7,5-2-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,7420250803030011,OH_TOP,2,0.0,monthly,4-5-7,5-4-7,5-4-7,5-2-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010001,BASE,3,0.0,monthly,1-2-5,1-2-5,1-2-5,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010001,OH_EQ,3,0.0,monthly,1-2-5,1-2-5,1-2-5,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010001,OH_HIGH,3,0.0,monthly,1-2-4|1-2-5,1-2-4|1-2-5,1-2-4|1-2-5,1-3-5,0.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803010001,OH_TOP,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020001,BASE,3,1.0,monthly,1-2-5,1-2-5,1-2-5,2-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020001,OH_EQ,3,1.0,monthly,1-2-5,1-2-5,1-2-5,2-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020001,OH_HIGH,3,1.0,monthly,1-2-4|1-2-5,1-2-4|1-2-5,1-2-4|1-2-5,2-4-1,1.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803020001,OH_TOP,3,1.0,monthly,1-2-4,1-2-4,1-2-4,2-4-1,1.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803030001,BASE,3,0.0,monthly,1-2-5,1-2-5,1-2-5,3-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803030001,OH_EQ,3,0.0,monthly,1-2-5|1-4-5,1-2-5|1-4-5,1-2-5|1-4-5,3-4-1,0.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803030001,OH_HIGH,3,0.0,monthly,1-4-5,1-4-5,1-4-5,3-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803030001,OH_TOP,3,0.0,monthly,1-4-5,1-4-5,1-4-5,3-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010003,BASE,5,1.0,monthly,1-2-3,1-3-2,1-3-2,1-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010003,OH_EQ,5,1.0,monthly,1-2-3,1-3-2,1-3-2,1-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010003,OH_HIGH,5,1.0,monthly,,,,1-2-4,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_08,2220250803010003,OH_TOP,5,1.0,monthly,1-2-3,1-3-2,1-3-2,1-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020003,BASE,2,1.0,monthly,1-3-4,1-3-4,1-3-4,4-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020003,OH_EQ,2,1.0,monthly,,,,4-1-5,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_08,2220250803020003,OH_HIGH,2,1.0,monthly,1-4-5,1-4-5,1-4-5,4-1-5,1.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020003,OH_TOP,2,1.0,monthly,1-4-5,1-4-5,1-4-5,4-1-5,1.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803030003,BASE,2,0.0,monthly,1-3-4|1-4-6,1-3-4|1-4-6,1-3-4|1-4-6,4-1-2,0.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803030003,OH_EQ,2,0.0,monthly,,,,4-1-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_08,2220250803030003,OH_HIGH,2,0.0,monthly,1-4-5,1-4-5,,4-1-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,2220250803030003,OH_TOP,2,0.0,monthly,1-4-5,1-4-5,,4-1-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_08,2220250803010004,BASE,1,0.0,monthly,2-3-4,2-3-4,2-3-4,1-3-2,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010004,OH_EQ,1,0.0,monthly,2-3-4,2-3-4,2-3-4,1-3-2,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010004,OH_HIGH,1,0.0,monthly,2-3-4,2-3-4,2-3-4,1-3-2,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010004,OH_TOP,1,0.0,monthly,,,,1-3-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_08,2220250803020005,BASE,1,1.0,monthly,2-3-6,2-3-6,2-3-6,6-5-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020005,OH_EQ,1,1.0,monthly,2-3-6,2-3-6,2-3-6,6-5-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020005,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,6-5-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020005,OH_TOP,1,1.0,monthly,2-3-4,2-3-4,2-3-4,6-5-7,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803010007,BASE,2,0.0,monthly,,,,2-3-6,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_08,2220250803010007,OH_EQ,2,0.0,monthly,,,,2-3-6,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_08,2220250803010007,OH_HIGH,2,0.0,monthly,1-4-7|1-5-7,1-4-7|1-7-5,1-4-7|1-7-5,2-3-6,0.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803010007,OH_TOP,2,0.0,monthly,1-4-7|1-5-7,1-4-7|1-7-5,1-4-7|1-7-5,2-3-6,0.0,1,0.0,200,0,BET
TRAIN,2025_08,2220250803020007,BASE,1,0.0,monthly,2-3-6,2-3-6,2-3-6,1-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020007,OH_EQ,1,0.0,monthly,2-3-6,2-3-6,2-3-6,1-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020007,OH_HIGH,1,0.0,monthly,2-3-6,2-3-6,2-3-6,1-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_08,2220250803020007,OH_TOP,1,0.0,monthly,2-3-6,2-3-6,2-3-6,1-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010001,BASE,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010001,OH_EQ,3,0.0,monthly,,,,1-5-3,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901010001,OH_HIGH,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010001,OH_TOP,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901020001,BASE,3,1.0,monthly,1-5-7|1-2-7,7-1-5|7-1-2,7-1-5|7-1-2,7-6-1,0.0,1,0.0,200,0,BET
TRAIN,2025_09,1220250901020001,OH_EQ,3,1.0,monthly,,,,7-6-1,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_09,1220250901020001,OH_HIGH,3,1.0,monthly,1-4-7,7-1-4,7-1-4,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901020001,OH_TOP,3,1.0,monthly,1-4-7,7-1-4,7-1-4,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901030001,BASE,1,0.0,monthly,,,,1-4-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_09,1220250901030001,OH_EQ,1,0.0,monthly,,,,1-4-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_09,1220250901030001,OH_HIGH,1,0.0,monthly,3-4-5,4-5-3,4-5-3,1-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901030001,OH_TOP,1,0.0,monthly,3-4-5,4-5-3,4-5-3,1-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010002,BASE,2,1.0,monthly,1-3-7,7-1-3,7-1-3,5-7-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010002,OH_EQ,2,1.0,monthly,,,,5-7-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901010002,OH_HIGH,2,1.0,monthly,1-5-7,7-1-5,7-1-5,5-7-1,1.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010002,OH_TOP,2,1.0,monthly,1-5-7,7-1-5,7-1-5,5-7-1,1.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901020002,BASE,2,0.0,monthly,3-5-7,7-5-3,,2-5-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,1220250901020002,OH_EQ,2,0.0,monthly,,,,2-5-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901020002,OH_HIGH,2,0.0,monthly,3-5-7,7-5-3,,2-5-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,1220250901020002,OH_TOP,2,0.0,monthly,3-5-7,7-5-3,,2-5-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,1220250901030002,BASE,5,1.0,monthly,1-2-3,1-2-3,1-2-3,1-3-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901030002,OH_EQ,5,1.0,monthly,,,,1-3-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901030002,OH_HIGH,5,1.0,monthly,1-2-3|1-2-7,1-2-3|1-2-7,1-2-3|1-2-7,1-3-7,0.0,1,0.0,200,0,BET
TRAIN,2025_09,1220250901030002,OH_TOP,5,1.0,monthly,,,,1-3-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901030003,BASE,2,0.0,monthly,,,,7-2-5,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_09,1220250901030003,OH_EQ,2,0.0,monthly,4-5-6,5-4-6,5-4-6,7-2-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901030003,OH_HIGH,2,0.0,monthly,,,,7-2-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,1220250901030003,OH_TOP,2,0.0,monthly,4-5-7,5-4-7,5-4-7,7-2-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010004,BASE,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010004,OH_EQ,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010004,OH_HIGH,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010004,OH_TOP,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010005,BASE,5,1.0,monthly,1-2-7,2-1-7,,2-4-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,1220250901010005,OH_EQ,5,1.0,monthly,1-2-7,2-1-7,,2-4-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,1220250901010005,OH_HIGH,5,1.0,monthly,1-2-7|1-2-3,2-1-7|2-1-3,2-1-3,2-4-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,1220250901010005,OH_TOP,5,1.0,monthly,1-2-3,2-1-3,2-1-3,2-4-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020002,BASE,6,0.0,monthly,,,,5-6-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901020002,OH_EQ,6,0.0,monthly,,,,5-6-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901020002,OH_HIGH,6,0.0,monthly,1-2-3,2-3-1,2-3-1,5-6-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020002,OH_TOP,6,0.0,monthly,1-2-3,2-3-1,2-3-1,5-6-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030002,BASE,1,0.0,monthly,2-5-7,2-5-7,,1-2-4,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030002,OH_EQ,1,0.0,monthly,2-5-7,2-5-7,,1-2-4,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030002,OH_HIGH,1,0.0,monthly,2-4-5|2-5-7,2-5-4|2-5-7,2-5-4,1-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030002,OH_TOP,1,0.0,monthly,2-4-5,2-5-4,2-5-4,1-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010003,BASE,2,1.0,monthly,1-5-7,5-7-1,5-7-1,5-3-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010003,OH_EQ,2,1.0,monthly,,,,5-3-7,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_09,5120250901010003,OH_HIGH,2,1.0,monthly,3-5-7,5-7-3,5-7-3,5-3-7,1.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010003,OH_TOP,2,1.0,monthly,3-5-7,5-7-3,5-7-3,5-3-7,1.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020003,BASE,4,1.0,monthly,1-3-7,1-7-3,1-7-3,7-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020003,OH_EQ,4,1.0,monthly,1-3-7,1-7-3,1-7-3,7-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020003,OH_HIGH,4,1.0,monthly,1-3-7,1-7-3,1-7-3,7-5-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020003,OH_TOP,4,1.0,monthly,1-3-7|1-2-3,1-7-3|1-3-2,1-7-3|1-3-2,7-5-2,0.0,1,0.0,200,0,BET
TRAIN,2025_09,5120250901030003,BASE,4,0.0,monthly,2-5-7,5-7-2,5-7-2,4-7-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030003,OH_EQ,4,0.0,monthly,2-5-7,5-7-2,5-7-2,4-7-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030003,OH_HIGH,4,0.0,monthly,,,,4-7-5,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_09,5120250901030003,OH_TOP,4,0.0,monthly,2-5-7|2-3-5,5-7-2|5-2-3,5-7-2|5-2-3,4-7-5,0.0,1,0.0,200,0,BET
TRAIN,2025_09,5120250901030004,BASE,5,0.0,monthly,2-3-4,3-4-2,3-4-2,2-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030004,OH_EQ,5,0.0,monthly,,,,2-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901030004,OH_HIGH,5,0.0,monthly,3-4-7,3-4-7,,2-1-5,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030004,OH_TOP,5,0.0,monthly,,,,2-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901020005,BASE,5,0.0,monthly,2-3-7,2-7-3,2-7-3,2-7-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020005,OH_EQ,5,0.0,monthly,2-3-7,2-7-3,2-7-3,2-7-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020005,OH_HIGH,5,0.0,monthly,2-3-7|2-3-4,2-7-3|2-3-4,2-7-3|2-3-4,2-7-5,0.0,1,0.0,200,0,BET
TRAIN,2025_09,5120250901020005,OH_TOP,5,0.0,monthly,2-3-4,2-3-4,2-3-4,2-7-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030005,BASE,5,1.0,monthly,1-2-7,7-2-1,7-2-1,7-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030005,OH_EQ,5,1.0,monthly,,,,7-4-2,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901030005,OH_HIGH,5,1.0,monthly,2-4-7|1-4-7,7-2-4|7-4-1,7-4-1,7-4-2,1.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030005,OH_TOP,5,1.0,monthly,2-4-7|1-4-7,7-2-4|7-4-1,7-4-1,7-4-2,1.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020006,BASE,1,1.0,monthly,2-3-5,5-3-2,,5-2-3,1.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901020006,OH_EQ,1,1.0,monthly,,,,5-2-3,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,5120250901020006,OH_HIGH,1,1.0,monthly,3-4-5,5-3-4,5-3-4,5-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901020006,OH_TOP,1,1.0,monthly,3-4-5,5-3-4,5-3-4,5-2-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030006,BASE,1,0.0,monthly,3-4-7,4-3-7,4-3-7,1-4-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030006,OH_EQ,1,0.0,monthly,3-4-7,4-3-7,4-3-7,1-4-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030006,OH_HIGH,1,0.0,monthly,3-4-7,4-3-7,4-3-7,1-4-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030006,OH_TOP,1,0.0,monthly,3-4-7,4-3-7,4-3-7,1-4-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010007,BASE,2,1.0,monthly,1-3-5|1-5-6,5-1-3|5-1-6,5-1-3,5-6-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010007,OH_EQ,2,1.0,monthly,,,,5-6-7,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_09,5120250901010007,OH_HIGH,2,1.0,monthly,1-5-7|1-4-5,5-1-7|5-1-4,5-1-7,5-6-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901010007,OH_TOP,2,1.0,monthly,1-5-7|1-4-5,5-1-7|5-1-4,5-1-7,5-6-7,0.0,1,0.0,100,0,BET
TRAIN,2025_09,5120250901030007,BASE,4,1.0,monthly,1-3-5,1-3-5,,1-6-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030007,OH_EQ,4,1.0,monthly,1-3-5,1-3-5,,1-6-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030007,OH_HIGH,4,1.0,monthly,1-2-3,1-3-2,,1-6-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,5120250901030007,OH_TOP,4,1.0,monthly,1-2-3,1-3-2,,1-6-2,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_09,2220250901010007,BASE,4,0.0,monthly,1-3-7,1-7-3,1-7-3,5-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901010007,OH_EQ,4,0.0,monthly,,,,5-4-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,2220250901010007,OH_HIGH,4,0.0,monthly,1-2-5,1-2-5,1-2-5,5-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901010007,OH_TOP,4,0.0,monthly,1-2-5,1-2-5,1-2-5,5-4-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020007,BASE,4,1.0,monthly,1-2-6,2-1-6,2-1-6,2-6-1,1.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020007,OH_EQ,4,1.0,monthly,1-2-6,2-1-6,2-1-6,2-6-1,1.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020007,OH_HIGH,4,1.0,monthly,1-2-5|1-2-6,2-1-5|2-1-6,2-1-5|2-1-6,2-6-1,1.0,1,0.0,200,0,BET
TRAIN,2025_09,2220250901020007,OH_TOP,4,1.0,monthly,1-2-5,2-1-5,2-1-5,2-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030007,BASE,2,0.0,monthly,3-5-7|3-4-7,7-5-3|7-4-3,7-5-3|7-4-3,2-1-4,0.0,1,0.0,200,0,BET
TRAIN,2025_09,2220250901030007,OH_EQ,2,0.0,monthly,,,,2-1-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,2220250901030007,OH_HIGH,2,0.0,monthly,4-5-7,7-5-4,7-5-4,2-1-4,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030007,OH_TOP,2,0.0,monthly,,,,2-1-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_09,2220250901010008,BASE,7,1.0,monthly,2-3-4,3-2-4,3-2-4,2-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901010008,OH_EQ,7,1.0,monthly,2-3-4,3-2-4,3-2-4,2-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901010008,OH_HIGH,7,1.0,monthly,2-3-4,3-2-4,3-2-4,2-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901010008,OH_TOP,7,1.0,monthly,2-3-4,3-2-4,3-2-4,2-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020008,BASE,7,1.0,monthly,1-3-5,3-1-5,3-1-5,4-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020008,OH_EQ,7,1.0,monthly,1-3-5,3-1-5,3-1-5,4-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020008,OH_HIGH,7,1.0,monthly,1-2-3|1-3-5,3-1-2|3-1-5,3-1-2|3-1-5,4-3-1,0.0,1,0.0,200,0,BET
TRAIN,2025_09,2220250901020008,OH_TOP,7,1.0,monthly,1-2-3,3-1-2,3-1-2,4-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030008,BASE,7,1.0,monthly,1-2-3,1-2-3,1-2-3,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030008,OH_EQ,7,1.0,monthly,1-2-3,1-2-3,1-2-3,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030008,OH_HIGH,7,1.0,monthly,1-2-3,1-2-3,1-2-3,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901030008,OH_TOP,7,1.0,monthly,1-2-3,1-2-3,1-2-3,1-5-3,0.0,1,0.0,100,0,BET
TRAIN,2025_09,2220250901020010,BASE,1,0.0,monthly,,,,1-3-7,0.0,0,0.0,0,0,ranking_cycle
