month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2025_03,8720250301020003,BASE,1,1,monthly,,,,3-7-2,0,0,0,0,0,ranking_cycle
2025_03,8720250301020003,OH_HIGH,1,1,monthly,,,,3-7-2,0,0,0,0,0,ranking_cycle
2025_03,8720250301020004,BASE,5,1,monthly,1-3-4,1-4-3,1-4-3,1-6-2,0,1,0,100,0,BET
2025_03,8720250301020004,OH_HIGH,5,1,monthly,,,,1-6-2,0,0,0,0,0,ranking_cycle
2025_03,8720250301010005,BASE,1,0,monthly,2-3-4,3-2-4,3-2-4,1-5-2,0,1,0,100,0,BET
2025_03,8720250301010005,OH_HIGH,1,0,monthly,2-3-4|2-3-5,3-2-4|3-2-5,3-2-4|3-2-5,1-5-2,0,1,0,200,0,BET
2025_03,8720250301020005,BASE,5,0,monthly,1-2-3|1-2-4,1-2-3|1-2-4,1-2-3|1-2-4,2-1-5,0,1,0,200,0,BET
2025_03,8720250301020005,OH_HIGH,5,0,monthly,1-2-3|1-2-4,1-2-3|1-2-4,1-2-3|1-2-4,2-1-5,0,1,0,200,0,BET
2025_03,8720250301030005,BASE,1,0,monthly,2-3-4,3-2-4,3-2-4,3-1-5,0,1,0,100,0,BET
2025_03,8720250301030005,OH_HIGH,1,0,monthly,2-3-4,3-2-4,3-2-4,3-1-5,0,1,0,100,0,BET
2025_03,8320250301010001,BASE,4,0,monthly,1-2-7,2-1-7,2-1-7,6-4-1,0,1,0,100,0,BET
2025_03,8320250301010001,OH_HIGH,4,0,monthly,1-2-7,2-1-7,2-1-7,6-4-1,0,1,0,100,0,BET
2025_03,8320250301020001,BASE,3,0,monthly,1-2-5,2-5-1,,5-1-3,0,0,0,0,0,odds_too_low
2025_03,8320250301020001,OH_HIGH,3,0,monthly,2-4-5,2-5-4,2-5-4,5-1-3,0,1,0,100,0,BET
2025_03,8320250301030001,BASE,3,0,monthly,1-2-4,4-1-2,4-1-2,3-1-5,0,1,0,100,0,BET
2025_03,8320250301030001,OH_HIGH,3,0,monthly,1-2-4,4-1-2,4-1-2,3-1-5,0,1,0,100,0,BET
2025_03,8320250301020002,BASE,2,1,monthly,3-5-7,7-5-3,,5-1-6,0,0,0,0,0,odds_too_low
2025_03,8320250301020002,OH_HIGH,2,1,monthly,3-5-7,7-5-3,,5-1-6,0,0,0,0,0,odds_too_low
2025_03,8320250301030002,BASE,2,0,monthly,3-5-7,5-7-3,5-7-3,5-4-2,0,1,0,100,0,BET
2025_03,8320250301030002,OH_HIGH,2,0,monthly,3-5-7|4-5-7,5-7-3|5-7-4,5-7-3|5-7-4,5-4-2,0,1,0,200,0,BET
2025_03,8320250301020004,BASE,7,1,monthly,1-2-4|1-2-3,2-1-4|2-1-3,2-1-3,3-4-2,0,1,0,100,0,BET
2025_03,8320250301020004,OH_HIGH,7,1,monthly,1-2-4,2-1-4,,3-4-2,0,0,0,0,0,odds_too_low
2025_03,8320250301020005,BASE,3,1,monthly,1-5-7,1-5-7,,1-7-4,0,0,0,0,0,odds_too_low
2025_03,8320250301020005,OH_HIGH,3,1,monthly,1-5-7,1-5-7,,1-7-4,0,0,0,0,0,odds_too_low
2025_03,4720250301020001,BASE,2,1,monthly,1-3-4,1-4-3,1-4-3,5-1-7,0,1,0,100,0,BET
2025_03,4720250301020001,OH_HIGH,2,1,monthly,1-3-4,1-4-3,1-4-3,5-1-7,0,1,0,100,0,BET
2025_03,4720250301030001,BASE,2,1,monthly,1-3-4,4-1-3,4-1-3,1-6-4,0,1,0,100,0,BET
2025_03,4720250301030001,OH_HIGH,2,1,monthly,1-3-4,4-1-3,4-1-3,1-6-4,0,1,0,100,0,BET
2025_03,4720250301020002,BASE,2,1,monthly,1-3-5|1-5-6,1-3-5|1-5-6,1-3-5|1-5-6,1-4-6,0,1,0,200,0,BET
2025_03,4720250301020002,OH_HIGH,2,1,monthly,1-4-5,1-4-5,1-4-5,1-4-6,0,1,0,100,0,BET
2025_03,4720250301030002,BASE,2,1,monthly,1-3-5,1-3-5,1-3-5,1-5-4,0,1,0,100,0,BET
2025_03,4720250301030002,OH_HIGH,2,1,monthly,1-4-5,1-4-5,1-4-5,1-5-4,1,1,0,100,0,BET
2025_03,4720250301010003,BASE,4,1,monthly,1-2-3,1-2-3,1-2-3,1-7-3,0,1,0,100,0,BET
2025_03,4720250301010003,OH_HIGH,4,1,monthly,1-2-6,1-2-6,1-2-6,1-7-3,0,1,0,100,0,BET
2025_03,4720250301030003,BASE,4,0,monthly,1-3-5,1-3-5,,1-3-4,0,0,0,0,0,odds_too_low
2025_03,4720250301030003,OH_HIGH,4,0,monthly,1-2-6,1-2-6,1-2-6,1-3-4,0,1,0,100,0,BET
2025_03,4720250301010004,BASE,1,0,monthly,2-3-4,4-2-3,4-2-3,4-1-3,0,1,0,100,0,BET
2025_03,4720250301010004,OH_HIGH,1,0,monthly,2-3-4,4-2-3,4-2-3,4-1-3,0,1,0,100,0,BET
2025_03,4720250301030004,BASE,1,1,monthly,2-3-4,4-2-3,4-2-3,3-2-4,1,1,0,100,0,BET
2025_03,4720250301030004,OH_HIGH,1,1,monthly,2-3-4,4-2-3,4-2-3,3-2-4,1,1,0,100,0,BET
