month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_02,1320240202010005,BASE,6,1,monthly,1-2-5|2-3-5,5-2-1|5-2-3,5-2-1|5-2-3,4-3-1,0,1,0,200,0,BET
2024_02,1320240202010005,OH_HIGH,6,1,monthly,2-5-7,5-2-7,5-2-7,4-3-1,0,1,0,100,0,BET
2024_02,1320240202020005,BASE,5,0,monthly,1-4-7,1-7-4,,1-5-7,0,0,0,0,0,odds_too_low
2024_02,1320240202020005,OH_HIGH,5,0,monthly,1-4-7,1-7-4,,1-5-7,0,0,0,0,0,odds_too_low
2024_02,1320240202030011,BASE,5,0,monthly,1-2-7|1-4-7,7-1-2|7-1-4,7-1-2|7-1-4,4-2-5,0,1,0,200,0,BET
2024_02,1320240202030011,OH_HIGH,5,0,monthly,1-3-7,7-1-3,7-1-3,4-2-5,0,1,0,100,0,BET
2024_02,7520240203020008,BASE,3,1,monthly,,,,2-6-4,0,0,0,0,0,ranking_cycle
2024_02,7520240203020008,OH_HIGH,3,1,monthly,,,,2-6-4,0,0,0,0,0,ranking_cycle
2024_02,7520240203030008,BASE,1,1,monthly,4-5-6,5-4-6,5-4-6,5-4-3,0,1,0,100,0,BET
2024_02,7520240203030008,OH_HIGH,1,1,monthly,3-4-5|4-5-6,5-4-3|5-4-6,5-4-3|5-4-6,5-4-3,1,1,1,200,5870,BET
2024_02,7520240203020009,BASE,5,0,monthly,1-3-7,3-1-7,3-1-7,5-7-3,0,1,0,100,0,BET
2024_02,7520240203020009,OH_HIGH,5,0,monthly,1-3-7|1-2-3,3-1-7|3-1-2,3-1-7|3-1-2,5-7-3,0,1,0,200,0,BET
2024_02,7520240203030009,BASE,5,0,monthly,1-2-7,7-1-2,7-1-2,7-5-2,0,1,0,100,0,BET
2024_02,7520240203030009,OH_HIGH,5,0,monthly,,,,7-5-2,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_02,7520240203010010,BASE,7,0,monthly,,,,7-2-1,0,0,0,0,0,ranking_cycle
2024_02,7520240203010010,OH_HIGH,7,0,monthly,1-2-3,2-3-1,2-3-1,7-2-1,0,1,0,100,0,BET
2024_02,7520240203010011,BASE,1,0,monthly,,,,5-4-1,0,0,0,0,0,ranking_cycle
2024_02,7520240203010011,OH_HIGH,1,0,monthly,2-4-5,4-2-5,4-2-5,5-4-1,0,1,0,100,0,BET
2024_02,7520240203020011,BASE,1,0,monthly,,,,1-2-5,0,0,0,0,0,ranking_cycle
2024_02,7520240203020011,OH_HIGH,1,0,monthly,2-4-7,2-7-4,2-7-4,1-2-5,0,1,0,100,0,BET
2024_02,7520240203020012,BASE,2,1,monthly,1-3-5,5-1-3,5-1-3,1-7-5,0,1,0,100,0,BET
2024_02,7520240203020012,OH_HIGH,2,1,monthly,1-5-7|1-4-5,5-1-7|5-1-4,5-1-7|5-1-4,1-7-5,1,1,0,200,0,BET
2024_02,5320240203010005,BASE,2,1,monthly,1-3-4,1-3-4,1-3-4,3-4-1,1,1,0,100,0,BET
2024_02,5320240203010005,OH_HIGH,2,1,monthly,1-3-4,1-3-4,1-3-4,3-4-1,1,1,0,100,0,BET
2024_02,5320240203020005,BASE,2,0,monthly,1-4-5,1-5-4,1-5-4,3-5-2,0,1,0,100,0,BET
2024_02,5320240203020005,OH_HIGH,2,0,monthly,1-3-5,1-3-5,1-3-5,3-5-2,0,1,0,100,0,BET
2024_02,5320240203030005,BASE,3,1,monthly,1-4-5,1-4-5,1-4-5,1-6-4,0,1,0,100,0,BET
2024_02,5320240203030005,OH_HIGH,3,1,monthly,1-2-4,1-4-2,1-4-2,1-6-4,0,1,0,100,0,BET
2024_02,5320240203010007,BASE,3,0,monthly,1-2-4,1-2-4,1-2-4,1-2-3,0,1,0,100,0,BET
2024_02,5320240203010007,OH_HIGH,3,0,monthly,1-2-4,1-2-4,1-2-4,1-2-3,0,1,0,100,0,BET
2024_02,5320240203020007,BASE,3,0,monthly,1-2-4,1-2-4,1-2-4,1-3-4,0,1,0,100,0,BET
2024_02,5320240203020007,OH_HIGH,3,0,monthly,1-2-4,1-2-4,1-2-4,1-3-4,0,1,0,100,0,BET
2024_02,5320240203030007,BASE,3,0,monthly,1-2-4,1-2-4,1-2-4,1-6-3,0,1,0,100,0,BET
2024_02,5320240203030007,OH_HIGH,3,0,monthly,1-2-4,1-2-4,1-2-4,1-6-3,0,1,0,100,0,BET
2024_02,5320240203010009,BASE,5,0,monthly,1-2-3,1-2-3,1-2-3,2-5-7,0,1,0,100,0,BET
2024_02,5320240203010009,OH_HIGH,5,0,monthly,1-2-4,1-2-4,,2-5-7,0,0,0,0,0,odds_too_low
2024_02,5320240203020009,BASE,5,0,monthly,,,,5-3-7,0,0,0,0,0,ranking_cycle
2024_02,5320240203020009,OH_HIGH,5,0,monthly,1-2-4,1-2-4,1-2-4,5-3-7,0,1,0,100,0,BET
2024_02,5320240203030009,BASE,5,1,monthly,,,,3-1-4,0,0,0,0,0,ranking_cycle
2024_02,5320240203030009,OH_HIGH,5,1,monthly,,,,3-1-4,0,0,0,0,0,ranking_cycle
