month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_03,4320240301020010,OH_HIGH,7,0,monthly,1-3-5,1-5-3,1-5-3,7-4-2,0,1,0,100,0,BET
2024_03,4320240301030012,BASE,1,0,monthly,2-3-5,3-5-2,,6-1-4,0,0,0,0,0,odds_too_low
2024_03,4320240301030012,OH_HIGH,1,0,monthly,3-5-7,3-5-7,,6-1-4,0,0,0,0,0,odds_too_low
2024_03,1320240301010001,BASE,7,0,monthly,2-3-4,4-3-2,4-3-2,4-7-3,0,1,0,100,0,BET
2024_03,1320240301010001,OH_HIGH,7,0,monthly,1-3-4,4-1-3,,4-7-3,0,0,0,0,0,odds_too_low
2024_03,1320240301020001,BASE,1,0,monthly,,,,1-7-5,0,0,0,0,0,ranking_cycle
2024_03,1320240301020001,OH_HIGH,1,0,monthly,3-5-7,7-3-5,7-3-5,1-7-5,0,1,0,100,0,BET
2024_03,1320240301030001,BASE,1,0,monthly,2-3-4,3-2-4,3-2-4,4-5-1,0,1,0,100,0,BET
2024_03,1320240301030001,OH_HIGH,1,0,monthly,2-3-4,3-2-4,3-2-4,4-5-1,0,1,0,100,0,BET
2024_03,1320240301020002,BASE,5,0,monthly,2-4-7,7-2-4,7-2-4,5-7-2,0,1,0,100,0,BET
2024_03,1320240301020002,OH_HIGH,5,0,monthly,,,,5-7-2,0,0,0,0,0,ranking_cycle
2024_03,1320240301030002,BASE,5,0,monthly,,,,5-1-2,0,0,0,0,0,ranking_cycle
2024_03,1320240301030002,OH_HIGH,5,0,monthly,2-4-6,2-4-6,2-4-6,5-1-2,0,1,0,100,0,BET
2024_03,1320240301010003,BASE,4,0,monthly,1-3-5|1-3-7,3-5-1|3-1-7,3-5-1|3-1-7,4-3-7,0,1,0,200,0,BET
2024_03,1320240301010003,OH_HIGH,4,0,monthly,3-5-7,3-5-7,3-5-7,4-3-7,0,1,0,100,0,BET
2024_03,1320240301020003,BASE,4,1,monthly,1-2-3,3-1-2,3-1-2,3-7-5,0,1,0,100,0,BET
2024_03,1320240301020003,OH_HIGH,4,1,monthly,1-3-5|2-3-5,3-1-5|3-2-5,3-1-5|3-2-5,3-7-5,0,1,0,200,0,BET
2024_03,1320240301020004,BASE,1,1,monthly,3-4-5,5-4-3,5-4-3,4-3-7,0,1,0,100,0,BET
2024_03,1320240301020004,OH_HIGH,1,1,monthly,3-4-5,5-4-3,5-4-3,4-3-7,0,1,0,100,0,BET
2024_03,1320240301030004,BASE,1,1,monthly,3-5-6,3-5-6,3-5-6,4-3-7,0,1,0,100,0,BET
2024_03,1320240301030004,OH_HIGH,1,1,monthly,3-5-6,3-5-6,3-5-6,4-3-7,0,1,0,100,0,BET
2024_03,2520240301010001,BASE,7,1,monthly,,,,2-1-3,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_03,2520240301010001,OH_HIGH,7,1,monthly,1-2-5,2-1-5,,2-1-3,0,0,0,0,0,odds_too_low
2024_03,2520240301020001,BASE,1,1,monthly,,,,5-4-3,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_03,2520240301020001,OH_HIGH,1,1,monthly,4-5-7|4-5-6,4-5-7|4-5-6,4-5-7|4-5-6,5-4-3,0,1,0,200,0,BET
2024_03,2520240301030001,BASE,6,1,monthly,2-3-5|3-4-5,3-5-2|3-5-4,3-5-2|3-5-4,3-7-2,0,1,0,200,0,BET
2024_03,2520240301030001,OH_HIGH,6,1,monthly,3-5-7|1-3-5,3-5-7|3-5-1,3-5-7|3-5-1,3-7-2,0,1,0,200,0,BET
2024_03,2520240301010002,BASE,5,0,monthly,2-3-4,2-4-3,2-4-3,5-2-7,0,1,0,100,0,BET
2024_03,2520240301010002,OH_HIGH,5,0,monthly,2-3-7,2-7-3,2-7-3,5-2-7,0,1,0,100,0,BET
2024_03,2520240301020002,BASE,5,0,monthly,1-2-3|2-3-4,3-2-1|3-2-4,3-2-1|3-2-4,5-3-1,0,1,0,200,0,BET
2024_03,2520240301020002,OH_HIGH,5,0,monthly,2-3-7,3-2-7,3-2-7,5-3-1,0,1,0,100,0,BET
2024_03,2520240301030002,BASE,5,1,monthly,2-3-4,3-2-4,3-2-4,3-6-2,0,1,0,100,0,BET
2024_03,2520240301030002,OH_HIGH,5,1,monthly,2-3-7,3-2-7,3-2-7,3-6-2,0,1,0,100,0,BET
2024_03,2520240301010003,BASE,1,0,monthly,2-3-5,3-2-5,3-2-5,1-3-2,0,1,0,100,0,BET
2024_03,2520240301010003,OH_HIGH,1,0,monthly,3-4-5,3-5-4,3-5-4,1-3-2,0,1,0,100,0,BET
2024_03,2520240301020003,BASE,1,1,monthly,,,,3-2-6,0,0,0,0,0,ranking_cycle
2024_03,2520240301020003,OH_HIGH,1,1,monthly,3-4-7,3-7-4,3-7-4,3-2-6,0,1,0,100,0,BET
2024_03,2520240301030004,BASE,7,0,monthly,1-2-5,2-5-1,,2-7-4,0,0,0,0,0,odds_too_low
2024_03,2520240301030004,OH_HIGH,7,0,monthly,1-2-5,2-5-1,,2-7-4,0,0,0,0,0,odds_too_low
2024_03,2520240301010005,BASE,2,0,monthly,5-6-7,7-5-6,7-5-6,2-3-7,0,1,0,100,0,BET
2024_03,2520240301010005,OH_HIGH,2,0,monthly,1-3-7,7-3-1,7-3-1,2-3-7,0,1,0,100,0,BET
2024_03,2520240301020005,BASE,1,0,monthly,,,,1-2-7,0,0,0,0,0,ranking_cycle
2024_03,2520240301020005,OH_HIGH,1,0,monthly,2-4-6,4-2-6,4-2-6,1-2-7,0,1,0,100,0,BET
2024_03,2520240301030011,BASE,5,0,monthly,,,,1-6-5,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_03,2520240301030011,OH_HIGH,5,0,monthly,1-3-7,1-3-7,1-3-7,1-6-5,0,1,0,100,0,BET
2024_03,8120240302010008,BASE,3,0,monthly,2-5-7,5-2-7,5-2-7,5-3-4,0,1,0,100,0,BET
2024_03,8120240302010008,OH_HIGH,3,0,monthly,1-2-5,5-2-1,5-2-1,5-3-4,0,1,0,100,0,BET
2024_03,8120240302020008,BASE,1,1,monthly,3-4-5,3-4-5,3-4-5,6-3-4,0,1,0,100,0,BET
2024_03,8120240302020008,OH_HIGH,1,1,monthly,3-4-5,3-4-5,3-4-5,6-3-4,0,1,0,100,0,BET
2024_03,8120240302030008,BASE,3,1,monthly,4-5-7,7-5-4,,5-7-1,0,0,0,0,0,odds_too_low
2024_03,8120240302030008,OH_HIGH,3,1,monthly,1-5-7,7-5-1,,5-7-1,1,0,0,0,0,odds_too_low
2024_03,8120240302020009,BASE,2,0,monthly,1-5-7|3-5-7,7-1-5|7-5-3,7-1-5|7-5-3,1-7-2,0,1,0,200,0,BET
2024_03,8120240302020009,OH_HIGH,2,0,monthly,1-5-7,7-1-5,7-1-5,1-7-2,0,1,0,100,0,BET
2024_03,8120240302030009,BASE,1,1,monthly,3-4-5,5-3-4,,3-5-4,1,0,0,0,0,odds_too_low
2024_03,8120240302030009,OH_HIGH,1,1,monthly,3-4-5,5-3-4,,3-5-4,1,0,0,0,0,odds_too_low
2024_03,8120240302010010,BASE,4,0,monthly,1-2-5,1-2-5,,1-4-2,0,0,0,0,0,odds_too_low
2024_03,8120240302010010,OH_HIGH,4,0,monthly,1-2-7,1-2-7,1-2-7,1-4-2,0,1,0,100,0,BET
2024_03,8120240302020010,BASE,4,0,monthly,1-5-7,5-1-7,,7-4-3,0,0,0,0,0,odds_too_low
2024_03,8120240302020010,OH_HIGH,4,0,monthly,1-5-7|1-2-5,5-1-7|5-1-2,5-1-2,7-4-3,0,1,0,100,0,BET
2024_03,8120240302020011,BASE,1,1,monthly,2-4-5,5-4-2,5-4-2,5-2-4,1,1,0,100,0,BET
2024_03,8120240302020011,OH_HIGH,1,1,monthly,2-4-5,5-4-2,5-4-2,5-2-4,1,1,0,100,0,BET
2024_03,8120240302010012,BASE,6,0,monthly,,,,1-7-6,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_03,8120240302010012,OH_HIGH,6,0,monthly,2-4-7,2-7-4,2-7-4,1-7-6,0,1,0,100,0,BET
2024_03,8120240302020012,BASE,7,0,monthly,1-2-3,1-2-3,1-2-3,2-5-7,0,1,0,100,0,BET
2024_03,8120240302020012,OH_HIGH,7,0,monthly,1-2-3,1-2-3,1-2-3,2-5-7,0,1,0,100,0,BET
