month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_07,8620240701020007,BASE,7,1,monthly,,,,1-3-4,0,0,0,0,0,ranking_cycle
2024_07,8620240701020007,OH_HIGH,7,1,monthly,,,,1-3-4,0,0,0,0,0,ranking_cycle
2024_07,8620240701030007,BASE,5,0,monthly,1-2-7,2-7-1,2-7-1,5-1-7,0,1,0,100,0,BET
2024_07,8620240701030007,OH_HIGH,5,0,monthly,1-2-7,2-7-1,2-7-1,5-1-7,0,1,0,100,0,BET
2024_07,3720240701010001,BASE,2,1,monthly,1-3-4,1-4-3,1-4-3,1-4-5,0,1,0,100,0,BET
2024_07,3720240701010001,OH_HIGH,2,1,monthly,1-4-5|1-4-6,1-4-5|1-4-6,1-4-5|1-4-6,1-4-5,1,1,1,200,4810,BET
2024_07,3720240701020001,BASE,2,0,monthly,1-3-4,1-4-3,1-4-3,1-7-2,0,1,0,100,0,BET
2024_07,3720240701020001,OH_HIGH,2,0,monthly,1-4-5,1-4-5,1-4-5,1-7-2,0,1,0,100,0,BET
2024_07,3720240701020002,BASE,1,1,monthly,2-3-6,3-2-6,3-2-6,2-3-7,0,1,0,100,0,BET
2024_07,3720240701020002,OH_HIGH,1,1,monthly,2-3-4,3-2-4,3-2-4,2-3-7,0,1,0,100,0,BET
2024_07,3720240701030002,BASE,1,0,monthly,2-3-6,3-2-6,3-2-6,3-1-4,0,1,0,100,0,BET
2024_07,3720240701030002,OH_HIGH,1,0,monthly,,,,3-1-4,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_07,3720240701020003,BASE,1,0,monthly,,,,2-1-3,0,0,0,0,0,ranking_cycle
2024_07,3720240701020003,OH_HIGH,1,0,monthly,2-3-4,2-3-4,2-3-4,2-1-3,0,1,0,100,0,BET
2024_07,3720240701030004,BASE,2,0,monthly,1-3-5,1-3-5,1-3-5,1-7-2,0,1,0,100,0,BET
2024_07,3720240701030004,OH_HIGH,2,0,monthly,1-4-6,1-4-6,1-4-6,1-7-2,0,1,0,100,0,BET
2024_07,3720240701020005,BASE,7,1,monthly,1-2-3,3-1-2,3-1-2,2-5-6,0,1,0,100,0,BET
2024_07,3720240701020005,OH_HIGH,7,1,monthly,1-3-4,3-1-4,3-1-4,2-5-6,0,1,0,100,0,BET
2024_07,3720240701010007,BASE,3,0,monthly,1-2-5,2-1-5,2-1-5,4-3-5,0,1,0,100,0,BET
2024_07,3720240701010007,OH_HIGH,3,0,monthly,1-2-7,2-1-7,2-1-7,4-3-5,0,1,0,100,0,BET
2024_07,3720240701020007,BASE,7,0,monthly,1-2-3|1-2-4,1-2-3|1-2-4,,2-1-7,0,0,0,0,0,odds_too_low
2024_07,3720240701020007,OH_HIGH,7,0,monthly,1-2-3,1-2-3,,2-1-7,0,0,0,0,0,odds_too_low
2024_07,3720240701030007,BASE,7,1,monthly,1-2-5,1-2-5,1-2-5,3-5-1,0,1,0,100,0,BET
2024_07,3720240701030007,OH_HIGH,7,1,monthly,1-2-5,1-2-5,1-2-5,3-5-1,0,1,0,100,0,BET
2024_07,4520240701030001,BASE,4,1,monthly,2-3-7,7-2-3,7-2-3,1-2-3,0,1,0,100,0,BET
2024_07,4520240701030001,OH_HIGH,4,1,monthly,2-3-7,7-2-3,7-2-3,1-2-3,0,1,0,100,0,BET
2024_07,4520240701010002,BASE,4,0,monthly,,,,4-5-7,0,0,0,0,0,ranking_cycle
2024_07,4520240701010002,OH_HIGH,4,0,monthly,1-5-7|5-6-7,7-5-1|7-5-6,7-5-1|7-5-6,4-5-7,0,1,0,200,0,BET
2024_07,4520240701020002,BASE,4,1,monthly,1-5-7,5-7-1,5-7-1,5-1-2,0,1,0,100,0,BET
2024_07,4520240701020002,OH_HIGH,4,1,monthly,1-5-7,5-7-1,5-7-1,5-1-2,0,1,0,100,0,BET
2024_07,4520240701020004,BASE,2,1,monthly,1-3-5,3-1-5,3-1-5,6-3-5,0,1,0,100,0,BET
2024_07,4520240701020004,OH_HIGH,2,1,monthly,1-3-5,3-1-5,3-1-5,6-3-5,0,1,0,100,0,BET
2024_07,2420240703010001,BASE,3,0,monthly,,,,3-7-6,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_07,2420240703010001,OH_HIGH,3,0,monthly,,,,3-7-6,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_07,2420240703030002,BASE,5,1,monthly,1-2-3|1-3-7,3-1-2|3-1-7,3-1-2|3-1-7,3-1-4,0,1,0,200,0,BET
2024_07,2420240703030002,OH_HIGH,5,1,monthly,1-3-4,3-1-4,,3-1-4,1,0,0,0,0,odds_too_low
2024_07,2420240703020003,BASE,1,0,monthly,3-5-7,5-7-3,,7-1-2,0,0,0,0,0,odds_too_low
2024_07,2420240703020003,OH_HIGH,1,0,monthly,3-5-7|4-5-7,5-7-3|5-7-4,5-7-4,7-1-2,0,1,0,100,0,BET
2024_07,2420240703020004,BASE,7,1,monthly,1-3-5,1-5-3,,1-5-3,1,0,0,0,0,odds_too_low
2024_07,2420240703020004,OH_HIGH,7,1,monthly,1-3-5,1-5-3,,1-5-3,1,0,0,0,0,odds_too_low
2024_07,2420240703030004,BASE,2,0,monthly,1-5-7|4-5-7,7-5-1|7-5-4,7-5-1|7-5-4,7-2-5,0,1,0,200,0,BET
2024_07,2420240703030004,OH_HIGH,2,0,monthly,1-5-7|4-5-7,7-5-1|7-5-4,7-5-1|7-5-4,7-2-5,0,1,0,200,0,BET
2024_07,2420240703010005,BASE,3,0,monthly,1-2-4,1-2-4,1-2-4,3-1-7,0,1,0,100,0,BET
2024_07,2420240703010005,OH_HIGH,3,0,monthly,1-2-7,1-2-7,1-2-7,3-1-7,0,1,0,100,0,BET
2024_07,2420240703020005,BASE,7,0,monthly,2-4-5,2-4-5,2-4-5,3-7-4,0,1,0,100,0,BET
2024_07,2420240703020005,OH_HIGH,7,0,monthly,2-3-4|2-4-5,2-4-3|2-4-5,2-4-5,3-7-4,0,1,0,100,0,BET
2024_07,2420240703030011,BASE,4,0,monthly,1-3-7,7-3-1,7-3-1,5-4-3,0,1,0,100,0,BET
2024_07,2420240703030011,OH_HIGH,4,0,monthly,1-3-7,7-3-1,7-3-1,5-4-3,0,1,0,100,0,BET
2024_07,1220240704010001,BASE,6,0,monthly,3-5-7,7-5-3,7-5-3,3-5-6,0,1,0,100,0,BET
2024_07,1220240704010001,OH_HIGH,6,0,monthly,3-5-7,7-5-3,7-5-3,3-5-6,0,1,0,100,0,BET
2024_07,1220240704020001,BASE,6,1,monthly,2-3-7,3-2-7,3-2-7,2-5-1,0,1,0,100,0,BET
2024_07,1220240704020001,OH_HIGH,6,1,monthly,,,,2-5-1,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_07,1220240704030001,BASE,5,0,monthly,,,,2-5-3,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_07,1220240704030001,OH_HIGH,5,0,monthly,,,,2-5-3,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_07,1220240704010002,BASE,5,0,monthly,2-4-7,2-4-7,2-4-7,2-5-7,0,1,0,100,0,BET
2024_07,1220240704010002,OH_HIGH,5,0,monthly,2-4-7,2-4-7,2-4-7,2-5-7,0,1,0,100,0,BET
2024_07,1220240704010003,BASE,1,0,monthly,3-4-7,4-3-7,4-3-7,1-3-7,0,1,0,100,0,BET
2024_07,1220240704010003,OH_HIGH,1,0,monthly,3-4-7,4-3-7,4-3-7,1-3-7,0,1,0,100,0,BET
