month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2025_02,4420250201010009,BASE,1,1,monthly,2-3-7,3-2-7,3-2-7,3-7-2,1,1,0,100,0,BET
2025_02,4420250201010009,OH_HIGH,1,1,monthly,2-3-5|2-3-7,3-2-5|3-2-7,3-2-5|3-2-7,3-7-2,1,1,0,200,0,BET
2025_02,4420250201020009,BASE,5,1,monthly,2-4-7,2-7-4,,2-7-4,1,0,0,0,0,odds_too_low
2025_02,4420250201020009,OH_HIGH,5,1,monthly,1-2-4,2-1-4,2-1-4,2-7-4,0,1,0,100,0,BET
2025_02,4420250201030009,BASE,5,1,monthly,2-3-4,3-2-4,3-2-4,3-1-4,0,1,0,100,0,BET
2025_02,4420250201030009,OH_HIGH,5,1,monthly,2-3-4|1-2-3,3-2-4|3-2-1,3-2-4|3-2-1,3-1-4,0,1,0,200,0,BET
2025_02,4420250201010010,BASE,4,0,monthly,2-5-7,7-5-2,,7-3-4,0,0,0,0,0,odds_too_low
2025_02,4420250201010010,OH_HIGH,4,0,monthly,2-5-7,7-5-2,,7-3-4,0,0,0,0,0,odds_too_low
2025_02,4420250201020011,BASE,1,0,monthly,2-3-7,2-7-3,2-7-3,3-1-7,0,1,0,100,0,BET
2025_02,4420250201020011,OH_HIGH,1,0,monthly,2-3-7,2-7-3,2-7-3,3-1-7,0,1,0,100,0,BET
2025_02,4420250201010012,BASE,4,0,monthly,2-5-7,7-2-5,7-2-5,4-2-7,0,1,0,100,0,BET
2025_02,4420250201010012,OH_HIGH,4,0,monthly,,,,4-2-7,0,0,0,0,0,cannot_compress_multiple_ambiguities
2025_02,4420250201020012,BASE,3,1,monthly,2-5-7,5-2-7,,5-2-1,0,0,0,0,0,odds_too_low
2025_02,4420250201020012,OH_HIGH,3,1,monthly,1-2-5|2-4-5,5-2-1|5-2-4,,5-2-1,1,0,0,0,0,odds_too_low
2025_02,4420250201030012,BASE,4,1,monthly,,,,1-3-6,0,0,0,0,0,ranking_cycle
2025_02,4420250201030012,OH_HIGH,4,1,monthly,1-2-3|2-3-7,3-2-1|3-2-7,3-2-1|3-2-7,1-3-6,0,1,0,200,0,BET
2025_02,3420250203010001,BASE,2,0,monthly,3-5-7|1-3-5,3-5-7|3-5-1,3-5-7|3-5-1,2-5-4,0,1,0,200,0,BET
2025_02,3420250203010001,OH_HIGH,2,0,monthly,3-5-7|1-3-5,3-5-7|3-5-1,3-5-7|3-5-1,2-5-4,0,1,0,200,0,BET
2025_02,3420250203020001,BASE,6,0,monthly,1-2-7|1-3-7,1-2-7|1-7-3,1-2-7|1-7-3,6-4-1,0,1,0,200,0,BET
2025_02,3420250203020001,OH_HIGH,6,0,monthly,1-2-3,1-2-3,1-2-3,6-4-1,0,1,0,100,0,BET
2025_02,3420250203020002,BASE,5,0,monthly,2-3-4,2-3-4,2-3-4,7-5-4,0,1,0,100,0,BET
2025_02,3420250203020002,OH_HIGH,5,0,monthly,2-3-7,2-3-7,2-3-7,7-5-4,0,1,0,100,0,BET
2025_02,3420250203030003,BASE,6,0,monthly,2-3-5,3-2-5,3-2-5,6-1-3,0,1,0,100,0,BET
2025_02,3420250203030003,OH_HIGH,6,0,monthly,2-3-5,3-2-5,3-2-5,6-1-3,0,1,0,100,0,BET
2025_02,3420250203010004,BASE,5,0,monthly,1-4-7,1-4-7,1-4-7,5-1-7,0,1,0,100,0,BET
2025_02,3420250203010004,OH_HIGH,5,0,monthly,1-2-4|1-3-4,1-4-2|1-4-3,1-4-2|1-4-3,5-1-7,0,1,0,200,0,BET
2025_02,3420250203020004,BASE,2,0,monthly,1-5-7,5-1-7,5-1-7,2-7-6,0,1,0,100,0,BET
2025_02,3420250203020004,OH_HIGH,2,0,monthly,1-5-7,5-1-7,5-1-7,2-7-6,0,1,0,100,0,BET
2025_02,3420250203030004,BASE,5,1,monthly,,,,4-2-7,0,0,0,0,0,ranking_cycle
2025_02,3420250203030004,OH_HIGH,5,1,monthly,1-2-4,2-1-4,2-1-4,4-2-7,0,1,0,100,0,BET
2025_02,8420250203020008,BASE,4,1,monthly,1-2-3,2-1-3,2-1-3,6-3-5,0,1,0,100,0,BET
2025_02,8420250203020008,OH_HIGH,4,1,monthly,2-5-7,2-7-5,2-7-5,6-3-5,0,1,0,100,0,BET
2025_02,8420250203010009,BASE,5,0,monthly,1-2-7|1-2-6,1-2-7|1-2-6,1-2-6,5-1-2,0,1,0,100,0,BET
2025_02,8420250203010009,OH_HIGH,5,0,monthly,1-2-3,1-2-3,1-2-3,5-1-2,0,1,0,100,0,BET
2025_02,8420250203020009,BASE,2,1,monthly,,,,1-7-4,0,0,0,0,0,cannot_compress_third_slot_too_wide
2025_02,8420250203020009,OH_HIGH,2,1,monthly,3-5-7,7-5-3,7-5-3,1-7-4,0,1,0,100,0,BET
2025_02,8420250203030009,BASE,5,1,monthly,1-3-7,1-3-7,,1-4-7,0,0,0,0,0,odds_too_low
2025_02,8420250203030009,OH_HIGH,5,1,monthly,1-3-7,1-3-7,,1-4-7,0,0,0,0,0,odds_too_low
2025_02,8420250203020010,BASE,4,1,monthly,,,,7-1-5,0,0,0,0,0,ranking_cycle
2025_02,8420250203020010,OH_HIGH,4,1,monthly,,,,7-1-5,0,0,0,0,0,ranking_cycle
2025_02,8420250203020011,BASE,4,1,monthly,1-2-5,1-5-2,1-5-2,1-7-5,0,1,0,100,0,BET
2025_02,8420250203020011,OH_HIGH,4,1,monthly,1-3-7,1-7-3,1-7-3,1-7-5,0,1,0,100,0,BET
2025_02,8120250204010001,BASE,1,0,monthly,3-5-7,7-3-5,7-3-5,1-7-5,0,1,0,100,0,BET
2025_02,8120250204010001,OH_HIGH,1,0,monthly,3-5-7,7-3-5,7-3-5,1-7-5,0,1,0,100,0,BET
2025_02,8120250204030001,BASE,1,0,monthly,2-4-7,7-2-4,,2-1-4,0,0,0,0,0,odds_too_low
2025_02,8120250204030001,OH_HIGH,1,0,monthly,2-3-7,7-2-3,7-2-3,2-1-4,0,1,0,100,0,BET
2025_02,8120250204010002,BASE,7,0,monthly,2-3-4,2-3-4,2-3-4,7-2-4,0,1,0,100,0,BET
2025_02,8120250204010002,OH_HIGH,7,0,monthly,2-3-5,2-3-5,2-3-5,7-2-4,0,1,0,100,0,BET
2025_02,8120250204020002,BASE,7,1,monthly,1-2-4,2-1-4,,2-5-1,0,0,0,0,0,odds_too_low
2025_02,8120250204020002,OH_HIGH,7,1,monthly,1-2-5,2-1-5,,2-5-1,1,0,0,0,0,odds_too_low
